mlbamID,playerName,team,league,defaultPos,W,L,S,IP,H,R,ER,HR,BB,K,HBP,G_SP,G_RP
502533,Jeremy Papelbon,CHN,NL,RP,4,6,0,89,97,56,50,11,37,54,0,0,0
502552,Brett Whiteside,MIL,NL,OF,1,0,0,13,13,6,6,1,4,9,0,0,0
502572,Christopher Wilson,SFN,NL,RP,2,4,0,52,54,31,28,9,14,47,0,0,0
502597,Michael Rocco,LAA,AL,RP,1,1,0,18,22,15,14,4,10,11,0,0,0
502604,Sean Jarrett,COL,NL,RP,2,3,0,48,56,30,26,4,17,29,0,0,0
502621,Tobi Stoner,NYN,NL,SP,4,6,0,87,90,52,47,12,37,52,0,0,4
502641,Erik Arnesen,WAS,NL,SP,5,9,0,127,143,80,70,18,42,75,0,0,0
502645,Ryne Reynoso,ATL,NL,SP,5,9,0,122,132,84,78,21,71,70,0,0,0
502657,Robert Roth,PHI,NL,RP,2,4,0,52,61,41,38,5,42,22,0,0,0
502659,Lauren Gagnier,DET,AL,SP,3,11,0,122,158,111,100,26,69,70,0,0,0
502705,Robert McClain,BOS,AL,RP,2,4,0,54,71,48,42,10,32,37,0,0,0
502706,Derek Holland,TEX,AL,SP,4,5,0,84,102,58,52,12,33,62,2,21,12
502739,Patrick Currin,OAK,AL,RP,2,5,0,66,82,50,44,10,32,35,0,0,0
502748,Bradley Peacock,WAS,NL,SP,4,10,0,123,145,96,87,24,65,66,0,0,0
502751,Josh Papelbon,,,RP,3,4,0,60,75,44,38,6,28,29,0,0,0
502761,Mark Diapoules,SLN,NL,RP,2,5,0,61,68,47,44,9,55,38,0,0,0
502809,Joseph Tucker,DET,AL,3B,1,0,0,10,10,6,5,1,4,7,0,0,0
502834,Travis Beazley,BOS,AL,SP,2,5,0,67,88,54,47,11,21,34,0,0,0
502836,Nicholas Additon,SLN,NL,SP,5,8,0,116,122,75,70,15,78,71,0,0,0
503027,Erik Stiller,CLE,AL,RP,3,4,0,62,70,42,37,7,36,43,0,0,0
503034,Heitor Correa,PHI,NL,SP,5,8,0,116,132,85,77,15,78,64,1,0,0
503285,Darren O'day,TEX,AL,RP,3,2,0,48,46,21,20,3,16,38,3,0,68
503328,Chad Rhoades,BOS,AL,RP,3,4,0,66,80,50,44,7,37,42,0,0,0
503346,Nathan Starner,TOR,AL,RP,2,7,0,78,96,62,55,12,50,43,0,0,0
503351,Blake Lalli,CHN,NL,1B,1,0,0,12,12,7,6,1,6,9,0,0,0
503352,Rocky Roquet,OAK,AL,RP,2,4,0,55,62,37,33,6,33,37,0,0,0
503360,Craig Albernaz,TBA,AL,C,1,0,0,9,10,5,4,1,3,7,0,0,0
503415,Nick Abel,NYN,NL,RP,2,2,0,36,36,22,20,2,27,20,0,0,0
503427,Josh Wilkie,WAS,NL,RP,4,3,0,66,66,33,29,5,25,46,0,0,0
503439,Bradley Tippett,MIN,AL,SP,4,7,0,97,119,69,60,15,28,46,0,0,0
503449,Wily Peralta,MIL,NL,SP,4,7,0,98,96,62,58,11,79,81,1,0,0
503566,Fabio Castillo,TEX,AL,RP,2,6,0,70,97,69,62,14,49,37,0,0,0
503569,Rafael Dolis,CHN,NL,SP,4,5,0,82,82,55,53,7,68,50,1,0,0
504083,Jorge Rondon,SLN,NL,SP,2,4,0,54,63,38,35,9,29,30,0,0,0
504095,Jonathan Hovis,NYA,AL,RP,2,3,0,42,50,29,25,6,16,25,0,0,0
504184,Rafael Quezada,ARI,NL,SP,2,7,0,77,100,77,72,16,73,42,1,0,0
504211,Marco Gonzalez,SLN,NL,RP,3,3,0,56,61,34,32,4,33,21,0,0,0
505251,Michael Marbry,COL,NL,RP,3,3,0,52,60,31,27,3,21,29,0,0,0
505447,Brandon Dickson,SLN,NL,SP,6,9,0,138,155,87,77,17,68,74,0,0,0
505490,Matt McSwain,PIT,NL,SP,5,8,0,117,140,70,60,11,34,48,0,0,0
506432,Kei Igawa,NYA,AL,SP,4,7,0,100,128,80,71,22,38,57,1,0,0
506606,Hideki Okajima,BOS,AL,RP,4,3,0,64,57,28,26,7,22,57,2,0,68
506648,Yoslan Herrera,PIT,NL,SP,4,6,0,93,109,60,53,10,41,49,1,0,0
506693,Henderson Alvarez,TOR,AL,SP,6,7,0,119,136,66,54,4,34,61,1,0,0
506694,Jeffry Antigua,CHN,NL,SP,3,5,0,69,76,52,48,15,34,55,1,0,0
506706,Josh Wells,TOR,AL,SP,2,7,0,79,106,73,64,14,56,40,0,0,0
506707,Chris House,TOR,AL,OF,0,1,0,10,13,8,8,3,3,7,0,0,0
506728,Marcos Frias,WAS,NL,SP,6,8,0,122,128,68,60,12,47,79,1,0,0
506747,Francisco Pena,NYN,NL,C,5,4,0,84,79,42,38,9,35,64,3,0,0
506882,Jeremy Thorne,LAA,AL,SP,3,10,0,120,168,109,96,25,56,50,1,0,0
506891,Kyle Bellamy,,,,1,2,0,24,26,14,12,3,6,21,0,0,0
507067,Eddie Burns,CLE,AL,RP,1,2,0,28,33,19,17,5,12,21,0,0,0
507081,Jared Hyatt,TEX,AL,SP,2,7,0,83,115,78,69,19,39,43,0,0,0
507086,Brad Rulon,NYA,AL,RP,3,3,0,57,63,39,35,7,36,42,0,0,0
510613,Carlos Alvarez,LAA,AL,RP,2,2,0,39,46,28,26,5,21,25,0,0,0
511448,Derek McDaid,SDN,NL,RP,1,4,0,43,49,30,27,8,20,22,0,0,0
511668,Emary Frederick,NYN,NL,RP,2,4,0,55,59,44,42,11,47,37,0,0,0
511669,Aaron Cotter,SEA,AL,RP,2,4,0,51,66,42,37,9,23,23,0,0,0
514108,Michael DeMark,SDN,NL,RP,3,4,0,60,55,32,29,6,44,50,0,0,0
514897,Eduardo Aldama,NYN,NL,SP,1,1,0,21,22,13,12,4,9,16,1,0,0
514900,Jose Diaz,TEX,AL,RP,2,5,0,61,78,58,54,12,51,38,0,0,0
514981,Diego Moreno,PIT,NL,RP,2,3,0,47,49,29,27,7,24,39,0,0,0
515032,Richard Castillo,SLN,NL,SP,5,8,0,119,131,80,73,14,84,69,0,0,0
516410,Manuarys Correa,LAA,AL,SP,3,13,0,144,207,140,125,35,63,46,1,0,0
516654,Arquimedes Nieto,SLN,NL,SP,5,6,0,103,110,62,56,11,47,63,0,0,0
516709,Aguido Gonzalez,CIN,NL,RP,2,3,0,42,41,27,25,3,38,32,0,0,0
516711,Samuel Vasquez,PIT,NL,RP,3,6,0,77,87,51,46,10,44,52,0,0,0
516737,Luis Chirinos,FLO,NL,RP,1,0,0,11,11,6,5,1,6,8,0,0,0
516756,Jesus Rodriguez,TBA,AL,RP,2,6,0,76,96,64,59,19,32,35,0,0,0
516769,Jenrry Mejia,NYN,NL,SP,4,5,0,80,76,45,42,7,49,60,0,0,0
516771,Manolin de Leon,CHN,NL,RP,2,3,0,47,49,32,30,6,28,34,0,0,0
516810,Julio Pena,CHN,NL,RP,1,0,0,11,11,6,5,1,4,9,0,0,0
516858,Joselito Adames,OAK,AL,SP,2,7,0,79,102,65,57,10,51,34,1,0,0
516862,Jorge Pena,OAK,AL,SP,1,1,0,20,21,12,11,2,12,15,1,0,0
516934,Dennis Neuman,BOS,AL,RP,1,2,0,28,34,22,20,4,17,17,0,0,0
516935,Stolmy Pimentel,BOS,AL,SP,3,7,0,93,133,89,77,22,39,50,0,0,0
516937,Charlie Rosario,BOS,AL,RP,1,2,0,31,44,30,26,8,14,17,0,0,0
516968,Angel Garcia,OAK,AL,RP,1,3,0,40,45,29,27,4,34,25,0,0,0
516969,Kelvin Herrera,KCA,AL,SP,1,1,0,19,22,10,9,1,6,11,0,0,0
517209,Murillo Gouvea,CHA,AL,SP,1,1,0,21,22,11,10,2,7,15,1,0,0
517359,Ezequiel Infante,CIN,NL,RP,3,3,0,52,54,28,24,4,16,33,0,0,0
517390,Randy Rodriguez,ARI,NL,SP,4,8,0,112,148,93,81,19,39,43,1,0,0
517413,Dimaster Delgado,ATL,NL,SP,5,6,0,97,99,55,49,9,48,76,1,0,0
517414,Randall Delgado,ATL,NL,SP,5,8,0,115,124,82,75,18,85,98,1,0,0
517448,Wilfredo Boscan,TEX,AL,SP,3,7,0,89,116,67,58,12,29,39,0,0,0
517451,Joseph Ortiz,TEX,AL,RP,1,3,0,38,49,32,29,8,19,21,0,0,0
517593,Danny Salazar,CLE,AL,SP,3,8,0,100,131,85,76,16,67,45,1,0,0
517595,Alexander Perez,CLE,AL,SP,4,8,0,106,127,76,68,15,54,66,1,0,0
517597,Alexander Morales,CLE,AL,SP,1,2,0,26,28,15,14,2,14,16,1,0,0
517608,Carlos Arias,KCA,AL,RP,0,2,0,15,22,18,17,6,13,10,0,0,0
517629,Kelvin Marte,SFN,NL,SP,1,2,0,27,28,14,13,1,13,16,0,0,0
518108,Juan Santana,TBA,AL,RP,1,3,0,37,51,39,36,10,29,18,0,0,0
518169,Armando Rodriguez,NYN,NL,SP,2,1,0,29,25,14,13,2,19,28,1,0,0
518396,Tim Alderson,PIT,NL,SP,6,9,0,132,149,79,70,16,44,70,0,0,0
518399,Colin Allen,BAL,AL,SP,2,8,0,90,138,97,86,23,60,46,1,0,0
518403,Gary Amato,PIT,NL,RP,2,2,0,39,42,22,20,4,16,26,0,0,0
518405,Peter Andrelczyk,FLO,NL,RP,3,3,0,57,55,27,23,3,25,51,0,0,0
518410,Michael Anton,LAA,AL,SP,4,8,0,112,144,91,81,16,66,58,0,0,0
518418,Phillippe Aumont,PHI,NL,RP,2,3,0,49,52,34,32,7,33,37,0,0,0
518420,Dylan Axelrod,SDN,NL,RP,2,3,0,48,50,27,24,5,22,29,0,0,0
518431,Maurice Bankston,PIT,NL,SP,3,5,0,75,92,50,44,9,30,32,0,0,0
518432,Travis Banwart,OAK,AL,SP,4,9,0,113,140,83,74,16,53,52,0,0,0
518433,Nick Barnese,TBA,AL,SP,3,5,0,69,75,44,40,6,41,41,0,0,0
518434,Casey Baron,MIL,NL,RP,3,3,0,55,57,31,27,7,23,37,0,0,0
518435,Manuel Barreda,NYA,AL,RP,1,0,0,10,11,7,7,1,9,7,0,0,0
518443,Josh Beal,CIN,NL,RP,2,4,0,55,65,42,38,11,29,28,0,0,0
518444,Blake Beavan,TEX,AL,SP,5,10,0,138,186,108,94,22,40,51,0,0,0
518469,Robert Blevins,LAN,NL,SP,5,8,0,114,123,68,61,15,38,59,0,0,0
518478,Robert Bono,HOU,NL,SP,5,8,0,116,143,72,61,12,28,44,0,0,0
518489,Ryan Brasier,LAA,AL,RP,2,6,0,72,102,74,66,20,42,41,0,0,0
518495,Brian Broderick,SLN,NL,SP,5,7,0,106,128,68,58,13,30,44,0,0,0
518500,Andrew Brown,SLN,NL,1B,2,2,0,40,32,18,18,4,22,36,1,0,0
518510,Ross Buckwalter,TOR,AL,RP,1,1,0,20,23,11,10,2,5,8,0,0,0
518516,Madison Bumgarner,SFN,NL,SP,5,4,0,81,80,39,36,7,27,54,0,1,3
518519,Brett Butts,ATL,NL,RP,3,4,0,61,64,42,39,10,39,45,0,0,0
518520,Jason Buursma,SLN,NL,RP,2,3,0,41,45,24,21,3,23,21,0,0,0
518521,Alexander Caldera,KCA,AL,SP,4,10,0,127,175,110,96,21,67,59,0,0,0
518541,Dallas Cawiezell,CLE,AL,RP,2,4,0,51,63,39,35,7,35,29,0,0,0
518543,Ryan Chaffee,LAA,AL,SP,3,8,0,102,116,87,82,15,93,69,1,0,0
518547,Austin Chambliss,COL,NL,RP,2,4,0,56,64,41,38,6,36,34,0,0,0
518553,Steven Cishek,FLO,NL,RP,2,4,0,52,54,35,33,6,37,38,0,0,0
518555,Craig Clark,SFN,NL,SP,5,8,0,115,125,76,70,20,46,76,0,0,0
518560,Paul Clemens,ATL,NL,RP,2,6,0,75,92,68,63,13,82,45,0,0,0
518565,Stephen Clyne,NYN,NL,RP,2,4,0,53,54,34,31,4,45,32,0,0,0
518567,Joshua Collmenter,ARI,NL,SP,5,9,0,122,132,86,78,15,71,88,0,0,0
518570,Tyler Conn,DET,AL,RP,2,4,0,50,60,36,32,5,26,27,0,0,0
518580,Skyler Crawford,FLO,NL,RP,1,4,0,46,55,42,39,9,45,31,0,0,0
518581,Erik Crichton,DET,AL,RP,1,5,0,55,76,51,45,11,32,24,0,0,0
518582,Casey Crosby,DET,AL,SP,4,6,0,94,99,65,61,8,76,68,1,0,0
518583,Cody Crowell,TOR,AL,RP,1,3,0,33,38,27,25,6,27,25,0,0,0
518603,Justin De Fratus,PHI,NL,RP,5,5,0,93,101,52,44,6,30,57,0,0,0
518609,Ramon Delgado,SLN,NL,RP,4,3,0,67,71,37,33,7,25,40,0,0,0
518611,Paul Demny,WAS,NL,SP,4,7,0,101,108,71,65,15,63,77,1,0,0
518617,Jacob Diekman,PHI,NL,RP,2,5,0,67,80,57,53,11,57,37,0,0,0
518629,Brodie Downs,SEA,AL,RP,2,5,0,59,72,46,42,7,44,29,0,0,0
518633,Daniel Duffy,KCA,AL,SP,4,7,0,102,126,73,64,12,52,63,0,0,0
518640,Kenneth Durst,COL,NL,SP,3,10,0,114,149,105,96,24,63,56,0,0,0
518641,Thomas Eager,SLN,NL,RP,2,6,0,69,75,53,49,9,69,45,0,0,0
518653,Jacob Elmore,ARI,NL,2B,0,1,0,9,11,8,8,3,5,8,0,0,0
518655,John Ely,LAN,NL,SP,5,10,0,137,157,99,89,26,66,89,0,0,0
518669,Alan Farina,TOR,AL,RP,1,2,0,30,37,29,27,6,30,21,0,0,0
518671,Trevor Feeney,DET,AL,RP,3,5,0,73,100,58,49,9,30,31,0,0,0
518680,Clifford Flagello,BAL,AL,RP,2,5,0,59,75,52,48,9,50,36,0,0,0
518691,Parker Frazier,COL,NL,SP,5,8,0,113,142,82,71,13,46,55,0,0,0
518693,Samuel Freeman,SLN,NL,RP,2,4,0,51,51,33,31,6,38,36,0,0,0
518694,Corey Frerichs,MIL,NL,RP,1,2,0,28,28,22,22,5,34,24,0,0,0
518697,Justin Friend,OAK,AL,RP,2,4,0,55,63,45,41,9,46,39,0,0,0
518699,Isaiah Froneberger,COL,NL,RP,2,4,0,55,65,49,45,12,44,47,0,0,0
518703,Charles Furbush,DET,AL,SP,3,8,0,95,118,74,66,16,41,53,1,0,0
518704,Scott Gaffney,CIN,NL,RP,2,4,0,50,51,29,26,3,33,33,0,0,0
518705,Frank Gailey,TOR,AL,RP,2,3,0,49,53,32,29,5,29,33,0,0,0
518712,Austin Garrett,WAS,NL,RP,1,4,0,49,55,40,37,8,44,31,0,0,0
518715,Cory Gearrin,ATL,NL,RP,2,3,0,48,48,29,27,7,29,43,0,0,0
518716,Dillon Gee,NYN,NL,SP,4,5,0,80,81,43,38,9,25,53,0,0,0
518741,Kyle Greenwalt,HOU,NL,SP,5,10,0,132,157,83,71,13,47,67,1,0,0
518743,Randy Gress,ATL,NL,,1,0,0,11,10,5,5,1,5,8,0,0,0
518746,Nevin Griffith,CHA,AL,SP,2,6,0,69,88,60,55,11,46,30,1,0,0
518752,Kyle Gunderson,FLO,NL,RP,2,4,0,50,53,30,27,5,24,33,0,0,0
518763,Brandon Hamilton,DET,AL,SP,1,7,0,70,99,86,81,19,79,35,0,0,0
518764,Donovan Hand,MIL,NL,SP,4,7,0,97,111,65,59,18,33,45,0,0,0
518768,Allen Harrington,SDN,NL,RP,2,4,0,58,63,39,35,9,37,35,0,0,0
518782,John Hellweg,LAA,AL,RP,1,0,0,13,14,9,9,1,13,10,0,0,0
518788,Andrew Hess,DET,AL,SP,4,8,0,104,138,82,72,15,46,38,0,0,0
518803,Austin Hinkle,TBA,AL,RP,2,4,0,57,65,46,43,10,44,39,0,0,0
518806,Ivor Hodgson,KCA,AL,SP,2,4,0,50,63,36,32,6,27,30,1,0,0
518807,Scott Hodsdon,OAK,AL,RP,4,9,0,114,149,90,78,19,48,53,0,0,0
518809,Matt Hoffman,DET,AL,SP,3,7,0,86,113,76,68,15,49,40,0,0,0
518820,Jordan Hotchkiss,CIN,NL,RP,4,5,0,78,82,46,41,8,31,50,0,0,0
518826,Charles Huggins,TOR,AL,SP,2,8,0,90,109,75,68,21,49,61,0,0,0
518828,Donald Hume,SEA,AL,SP,4,9,0,117,137,86,79,18,67,62,0,0,0
518830,Brock Huntzinger,BOS,AL,SP,3,8,0,98,134,85,73,17,40,48,0,0,0
518833,Colt Hynes,SDN,NL,RP,3,4,0,60,57,27,23,2,28,37,0,0,0
518858,Nathan Jones,CHA,AL,RP,1,5,0,56,68,52,47,11,42,40,0,0,0
518865,Josh Judy,CLE,AL,RP,3,3,0,53,56,32,28,5,27,43,0,0,0
518870,Kyle Kaminska,FLO,NL,SP,5,9,0,123,144,84,72,17,50,79,0,0,0
518875,Shawn Kelley,SEA,AL,RP,2,1,0,30,31,16,16,5,10,24,1,0,41
518880,Charles Kerfoot,OAK,AL,RP,1,3,0,37,46,27,24,6,15,19,0,0,0
518882,Jonathan Kibler,DET,AL,SP,5,9,0,126,153,93,84,15,63,53,0,0,0
518886,Craig Kimbrel,ATL,NL,RP,2,2,0,40,30,21,21,3,47,54,0,0,0
518895,Matthew Klinker,CIN,NL,SP,4,8,0,112,123,78,70,19,52,84,0,0,0
518901,Paul Koss,LAN,NL,RP,2,2,0,35,36,22,20,3,21,26,0,0,0
518904,Noah Krol,PIT,NL,RP,1,3,0,40,46,28,26,5,26,26,0,0,0
518910,Casey Lambert,CHN,NL,RP,3,5,0,76,84,49,45,9,35,42,0,0,0
518913,Kyle Landis,CLE,AL,RP,2,4,0,57,69,42,37,8,33,40,0,0,0
518920,William Latimer,BOS,AL,RP,1,3,0,39,47,32,29,5,32,24,0,0,0
518922,Andrew Laughter,TEX,AL,RP,2,3,0,44,57,33,29,4,23,19,0,0,0
518927,Thomas Layne,ARI,NL,SP,4,6,0,92,101,60,54,4,62,47,0,0,0
518928,Brian Leach,PIT,NL,RP,3,6,0,79,91,57,53,13,48,44,0,0,0
518938,Mitchell LeVier,OAK,AL,OF,0,1,0,9,9,6,5,1,8,7,0,0,0
518944,Mitchell Lively,SFN,NL,RP,1,4,0,44,49,33,31,7,32,26,0,0,0
518945,Mike Loberg,SFN,NL,OF,1,0,0,10,10,5,5,1,4,8,0,0,0
518951,Mike Loree,SFN,NL,SP,5,7,0,106,121,67,60,13,30,52,0,0,0
518956,Johnnie Lowe,CHA,AL,SP,3,11,0,122,160,106,93,21,61,54,0,0,0
518961,Joshua Lueke,TEX,AL,RP,1,2,0,30,38,23,20,5,12,21,0,0,0
518967,Henry Mabee,CHA,AL,RP,2,5,0,61,69,41,37,3,43,34,0,0,0
518972,Trystan Magnuson,TOR,AL,RP,2,5,0,65,80,52,47,8,47,32,0,0,0
518973,Joseph Mahalic,CLE,AL,SP,2,4,0,55,71,47,42,9,38,28,0,0,0
518997,Levi Maxwell,CHA,AL,SP,2,9,0,102,137,102,93,24,66,45,0,0,0
518999,Michael McCardell,MIN,AL,SP,5,9,0,127,162,100,87,25,40,73,0,0,0
519002,Eryk McConnell,PHI,NL,RP,1,2,0,29,36,23,21,7,10,19,0,0,0
519003,Patrick McCoy,WAS,NL,RP,1,6,0,60,78,54,49,17,27,31,0,0,0
519006,Dan McDaniel,CHN,NL,RP,3,4,0,67,70,45,42,5,55,46,0,0,0
519008,T.J. McFarland,CLE,AL,SP,5,8,0,113,140,80,70,10,69,55,1,0,0
519009,Jack McGeary,WAS,NL,SP,3,8,0,103,118,92,88,17,120,63,1,0,0
519013,Eddie McKiernan,LAA,AL,RP,2,5,0,59,81,54,48,13,31,31,0,0,0
519015,Kyle McPherson,PIT,NL,SP,3,7,0,86,108,64,56,18,20,44,0,0,0
519024,Keith Meyer,SEA,AL,RP,1,2,0,30,42,31,28,8,23,18,0,0,0
519050,William Morgan,NYN,NL,RP,1,1,0,15,15,8,7,2,5,12,0,0,0
519054,Travis Mortimore,SEA,AL,RP,2,6,0,69,88,59,53,11,51,36,0,0,0
519059,Scott Moviel,NYN,NL,SP,4,5,0,82,86,51,46,9,44,46,0,0,0
519062,Craig Muschko,CHN,NL,RP,4,6,0,89,98,57,50,12,26,53,0,0,0
519065,Dusty Napoleon,OAK,AL,1B,1,0,0,11,11,5,5,1,3,7,0,0,0
519075,Hector Nelo,TEX,AL,RP,1,2,0,27,33,24,23,3,32,16,0,0,0
519080,Efrain Nieves,MIL,NL,RP,3,7,0,86,99,65,58,13,59,55,0,0,0
519088,Oliver Odle,SFN,NL,SP,4,9,0,121,157,96,84,28,30,58,0,0,0
519090,Bryan Oland,SDN,NL,RP,3,3,0,54,47,22,19,4,18,46,0,0,0
519093,Drew O'Neil,CHA,AL,RP,2,4,0,53,59,40,38,1,58,24,0,0,0
519096,Daniel Otero,SFN,NL,RP,3,2,0,42,43,19,16,1,11,26,0,0,0
519097,Steven Otterness,CIN,NL,RP,1,4,0,42,50,42,40,11,47,28,0,0,0
519099,Dylan Owen,NYN,NL,SP,5,9,0,127,139,85,76,19,60,78,0,0,0
519104,Brian Parker,BAL,AL,RP,1,5,0,54,73,51,46,12,32,33,0,0,0
519105,Jarrod Parker,ARI,NL,SP,5,6,0,101,111,65,58,10,52,75,0,0,0
519107,Andrew Parrino,SDN,NL,2B,1,0,0,11,10,5,5,1,6,8,0,0,0
519119,Wynn Pelzer,SDN,NL,SP,6,8,0,129,124,71,64,13,76,91,0,0,0
519122,Stephen Penney,SEA,AL,RP,4,3,0,67,78,37,31,5,14,32,0,0,0
519125,Gary Perinar,DET,AL,SP,1,3,0,33,34,26,26,2,44,23,1,0,0
519143,Ryan Pope,NYA,AL,SP,5,7,0,111,142,83,71,15,39,56,0,0,0
519144,Rick Porcello,DET,AL,SP,8,9,0,151,164,84,82,20,50,76,2,31,0
519145,Aaron Poreda,SDN,NL,SP,3,5,0,76,72,42,38,6,58,55,1,0,14
519147,Jordan Powell,HOU,NL,RP,2,5,0,62,76,45,41,10,32,30,0,0,0
519154,Luke Prihoda,NYA,AL,RP,2,1,0,31,35,16,13,3,4,20,0,0,0
519156,Stephen Procner,BAL,AL,RP,1,3,0,37,56,39,34,9,21,16,0,0,0
519159,Benino Pruneda,ATL,NL,RP,3,3,0,55,53,33,30,5,47,52,0,0,0
519166,Neil Ramirez,TEX,AL,SP,1,5,0,55,71,60,57,14,59,35,0,0,0
519174,Trevor Reckling,LAA,AL,SP,5,10,0,135,162,101,92,14,94,75,0,0,0
519175,Evan Reed,TEX,AL,RP,2,5,0,63,79,55,50,8,49,40,0,0,0
519179,Adam Reifer,SLN,NL,RP,2,3,0,41,42,28,26,5,33,32,0,0,0
519181,Matthew Renfree,SEA,AL,RP,2,3,0,42,47,27,24,5,22,28,0,0,0
519186,Matthew Reynolds,COL,NL,RP,3,4,0,59,65,38,34,8,20,46,0,0,0
519204,Joshua Roberts,FLO,NL,C,2,3,0,46,52,28,24,4,20,26,1,0,0
519211,Joseph Rocchio,PHI,NL,RP,1,1,0,22,26,18,17,4,16,13,0,0,0
519214,Derek Rodriguez,CHA,AL,RP,3,6,0,78,93,60,54,11,43,47,0,0,0
519218,Wes Roemer,ARI,NL,SP,5,10,0,135,161,100,90,22,57,75,0,0,0
519219,Jason Roenicke,TOR,AL,RP,1,2,0,27,33,20,17,3,14,15,0,0,0
519223,Ari Ronick,SFN,NL,SP,4,8,0,104,110,66,61,16,44,67,0,0,0
519236,Sam Runion,KCA,AL,SP,2,9,0,98,164,112,96,26,51,30,0,0,0
519240,Marc Rzepczynski,TOR,AL,SP,4,5,0,79,76,43,39,5,46,64,1,11,0
519244,Julian Sampson,PHI,NL,SP,3,7,0,90,114,76,69,17,54,38,0,0,0
519250,Dustin Sasser,CHN,NL,RP,3,4,0,64,67,43,41,6,48,38,0,0,0
519251,Joshua Satow,TBA,AL,RP,3,3,0,51,54,29,26,3,26,34,0,0,0
519252,Stephen Sauer,CHA,AL,SP,6,9,0,137,171,89,72,11,36,73,1,0,0
519255,Cody Scarpetta,MIL,NL,SP,4,7,0,100,98,67,64,12,94,81,1,0,0
519256,Warren Schaeffer,COL,NL,,1,0,0,9,10,5,5,1,3,8,0,0,0
519259,Daniel Schlereth,DET,AL,RP,1,2,0,25,23,14,13,1,18,26,1,0,21
519260,Nick Schmidt,SDN,NL,SP,3,6,0,81,82,52,48,10,65,54,1,0,0
519267,Evan Scribner,SDN,NL,RP,3,3,0,57,51,27,24,6,24,53,0,0,0
519271,Aaron Seuss,WAS,NL,OF,1,1,0,16,17,12,11,4,9,13,0,0,0
519272,Lance Sewell,OAK,AL,RP,1,4,0,48,59,45,42,12,39,34,0,0,0
519284,Chris Siegfried,CHN,NL,RP,2,5,0,61,75,57,53,13,48,33,0,0,0
519289,Jacob Smith,BAL,AL,RP,1,2,0,31,41,25,22,2,23,15,0,0,0
519291,Matt Smith,OAK,AL,OF,1,2,0,23,25,16,15,4,13,15,0,0,0
519293,William Smith,LAA,AL,SP,3,9,0,107,143,93,82,24,39,58,1,0,0
519302,Luke Sommer,CHN,NL,RP,3,3,0,58,63,33,28,7,13,36,0,0,0
519310,William Spottiswood,ARI,NL,RP,3,4,0,59,67,39,34,6,24,35,0,0,0
519318,Spencer Steedley,MIN,AL,RP,2,5,0,62,76,49,44,9,39,39,0,0,0
519322,Drew Storen,WAS,NL,RP,2,2,0,37,34,18,16,5,13,37,0,0,0
519326,Hunter Strickland,BOS,AL,SP,3,8,0,99,139,88,77,21,30,41,0,0,0
519338,Ryan Tatusko,TEX,AL,SP,3,8,0,102,134,89,79,17,56,49,0,0,0
519341,Randall Taylor,COL,NL,RP,2,4,0,54,73,48,43,12,23,29,0,0,0
519348,Daniel Thomas,OAK,AL,RP,1,2,0,25,27,17,16,3,20,17,0,0,0
519357,Jess Todd,SLN,NL,RP,3,3,0,57,61,32,29,7,21,45,0,0,20
519381,Pat Venditte,NYA,AL,RP,3,3,0,52,57,29,25,5,17,41,0,0,0
519391,Jay Voss,FLO,NL,RP,2,4,0,53,62,39,34,7,33,35,0,0,0
519392,Brian Wabick,HOU,NL,RP,3,4,0,61,68,36,31,5,24,36,0,0,0
519393,Marcus Walden,TOR,AL,SP,1,3,0,39,50,33,30,7,24,19,0,0,0
519396,Josh Walter,LAN,NL,SP,4,8,0,104,104,67,64,17,66,78,1,0,0
519403,Thad Weber,DET,AL,SP,4,8,0,106,134,79,70,17,33,47,0,0,0
519405,Robert Weinhardt,DET,AL,RP,2,4,0,50,54,30,27,4,27,38,0,0,0
519409,Luke Wertz,PHI,NL,RP,1,2,0,31,33,21,19,4,21,20,0,0,0
519416,Jason White,BAL,AL,SS,0,1,0,9,11,5,5,1,3,7,0,0,0
519437,Chris Withrow,LAN,NL,SP,6,6,0,112,110,67,62,9,74,88,1,0,0
519453,Brett Zawacki,SLN,NL,SP,2,3,0,44,46,24,22,4,21,26,1,0,0
519455,Jordan Zimmermann,WAS,NL,SP,3,4,0,66,67,38,34,9,26,60,2,16,0
519456,Richard Zumaya,DET,AL,RP,1,0,0,13,15,9,9,1,11,8,0,0,0
519488,Cephas Howard,LAA,AL,RP,0,1,0,11,12,7,7,1,8,7,0,0,0
519769,Jeff Icenogle,HOU,NL,SP,2,6,0,71,82,53,48,12,47,52,0,0,0
520270,Diego Echeverria,TBA,AL,RP,1,5,0,54,76,61,57,13,54,21,0,0,0
520470,Matt German,PHI,NL,RP,1,2,0,30,30,20,18,4,19,27,0,0,0
520529,Chris Anderson,ATL,NL,RP,1,3,0,35,42,25,22,6,17,20,1,0,0
520531,Ben Swaggerty,KCA,AL,RP,2,5,0,61,73,44,39,5,45,45,0,0,0
520768,Blake Brannon,LAN,NL,RP,2,3,0,45,47,31,29,7,33,32,0,0,0
520848,Philip Bartleski,NYA,AL,RP,2,2,0,37,41,24,22,4,20,26,0,0,0
520868,Pete Parise,SLN,NL,RP,3,4,0,62,67,39,35,10,26,40,0,0,0
