mlbamID,playerName,team,league,defaultPos,Age,G,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,HBP,G_C,G_1B,G_2B,G_3B,G_SS,G_LF,G_CF,G_RF,G_OF
,Jonathan Diaz,,,,24,114,340,41,70,14,3,2,40,5,2,53,86,3,,,,,,,,,
,Jonathan Jay,,,,24,112,444,61,122,22,4,7,54,11,5,37,74,3,,,,,,,,,
,Jonathan Lucroy,MIL,NL,C,23,64,244,24,56,11,1,7,35,2,1,20,63,2,,,,,,,,,
,Jonathan Malo,,,,25,99,295,36,67,14,1,4,34,6,2,24,65,2,,,,,,,,,
,Jonathan Mota,,,,22,91,332,40,77,16,2,4,32,6,3,19,80,2,,,,,,,,,
,Jonathan Still,BOS,AL,C,24,114,458,53,98,24,3,8,57,2,1,36,133,3,,,,,,,,,
,Jonathan Tucker,,,,25,116,431,60,106,21,3,4,40,10,5,37,71,2,,,,,,,,,
,Jonathan Wyatt,,,,24,55,203,26,48,9,2,3,22,4,2,21,46,1,,,,,,,,,
,Jonel Pacheco,,,,26,121,454,58,111,21,2,9,51,10,4,31,103,2,,,,,,,,,
,Jordan Brown,CLE,AL,1B,25,119,464,60,126,29,3,8,63,5,2,41,78,3,,,,,,,,,
,Jordan Czarniecki,,,,28,117,424,52,102,23,2,7,42,10,5,36,88,3,,,,,,,,,
,Jordan Parraz,KCA,AL,OF,24,115,460,56,108,24,3,5,47,15,7,38,116,4,,,,,,,,,
,Jorge Jimenez,,,,24,115,455,51,121,29,3,4,51,3,1,20,73,4,,,,,,,,,
,Jorge Padilla,WAS,NL,OF,29,120,435,57,118,21,2,7,46,10,5,36,76,4,,,,,,,,,
,Jose Camarena,,,,25,81,275,22,59,12,1,4,32,3,1,16,74,1,,,,,,,,,
,Jose Castro,,,,22,114,439,40,104,18,3,2,31,6,3,14,55,4,,,,,,,,,
,Jose Constanza,,,,25,114,431,56,106,17,5,1,32,20,7,33,87,1,,,,,,,,,
,Jose Coronado,,,,23,125,478,45,101,19,2,1,30,7,3,40,111,1,,,,,,,,,
,Jose De Los Santos,,,,24,103,382,38,94,17,2,1,29,9,5,17,70,1,,,,,,,,,
,Jose Duarte,KCA,AL,OF,24,125,498,61,120,23,3,4,39,21,8,35,103,1,,,,,,,,,
,Jose Gil,,,,22,73,249,16,50,11,1,2,21,4,2,10,64,2,,,,,,,,,
,Jose Lobaton,SDN,NL,C,24,92,305,33,63,13,1,6,35,2,1,32,100,1,,,,,,,,,
,Jose Lopez1,,,,24,71,234,19,47,9,1,2,24,1,0,11,71,2,,,,,,,,,
,Jose Martinez,,,,23,120,455,49,114,21,2,7,54,4,2,19,51,4,,,,,,,,,
,Jose Tabata,PIT,NL,OF,20,103,407,48,102,18,2,5,49,11,4,28,87,4,,,,,,,,,
,Jose Valentin,,,,39,109,321,39,72,14,1,9,37,4,2,35,67,1,,,,,,,,,
,Jose Vallejo,TEX,AL,2B,22,127,522,59,123,22,4,4,47,22,7,28,122,2,,,,,,,,,
,Jose Yepez,,,,28,48,165,16,38,8,1,2,18,1,0,10,34,2,,,,,,,,,
,Joseph Batten,,,,24,58,221,23,54,12,1,2,16,4,2,15,50,1,,,,,,,,,
,Joseph Dickerson,KCA,AL,OF,22,87,328,31,83,14,5,4,39,14,7,19,67,3,,,,,,,,,
,Joseph Muich,,,,26,60,202,12,39,8,0,2,17,1,0,10,62,1,,,,,,,,,
,Joseph Simokaitis,,,,26,101,293,35,59,12,1,4,30,3,1,27,93,3,,,,,,,,,
,Josh Asanovich,,,,26,116,397,46,89,18,1,4,37,5,3,41,77,3,,,,,,,,,
,Josh Donaldson,,,,23,47,195,25,47,10,1,3,25,2,1,11,41,1,,,,,,,,,
,Josh Kreuzer,,,,26,114,418,49,86,22,1,8,50,3,1,38,123,5,,,,,,,,,
,Josh Kroeger,CHA,AL,OF,26,122,437,60,116,27,3,14,60,8,3,36,97,2,,,,,,,,,
,Josh Labandeira,,,,30,114,378,39,89,19,1,3,36,5,3,34,80,4,,,,,,,,,
,Josh Reddick,BOS,AL,OF,22,110,434,56,106,19,6,10,60,8,3,21,90,2,,,,,,,,,
,Josh Thole,,,,22,113,378,39,91,19,2,3,42,3,1,38,66,2,,,,,,,,,
,Josh Wilson,,,,28,125,408,52,100,26,3,6,45,9,4,32,84,6,,,,,,,,,
,Joshua Alley,,,,25,108,303,33,77,15,2,4,28,6,2,39,57,1,,,,,,,,,
,Joshua Bell,LAN,NL,3B,22,122,458,43,87,17,2,9,41,4,2,33,182,1,,,,,,,,,
,Joshua Horton,OAK,AL,SS,23,114,465,52,105,18,3,2,38,5,2,34,110,2,,,,,,,,,
,Joshua Johnson,,,,23,114,384,40,84,15,4,2,38,10,6,53,96,1,,,,,,,,,
,Joshua Lansford,,,,24,109,390,33,93,23,1,3,40,4,2,16,69,2,,,,,,,,,
,Joshua Petersen,,,,26,95,312,30,70,14,2,4,29,3,1,14,80,3,,,,,,,,,
,Joshua Rodriguez,,,,24,124,487,60,106,20,6,7,50,11,5,52,137,1,,,,,,,,,
,Josue Calzado,,,,23,116,436,41,89,17,3,6,41,8,3,17,123,3,,,,,,,,,
,Juan Francisco,CIN,NL,3B,22,122,492,53,109,21,3,17,68,5,2,16,165,2,,,,,,,,,
,Juan Gonzalez,,,,27,113,382,50,92,18,1,9,42,5,2,38,93,3,,,,,,,,,
,Juan Portes,,,,23,120,456,49,101,19,2,8,47,7,3,23,111,3,,,,,,,,,
,Juan Richardson,,,,30,122,457,55,110,25,1,9,58,2,1,37,127,3,,,,,,,,,
,Julio Borbon,TEX,AL,OF,23,116,507,67,140,28,3,5,47,30,13,21,81,4,,,,,,,,,
,Julio Cordido,,,,28,114,342,40,76,15,1,4,39,4,2,22,77,2,,,,,,,,,
,Justin Fuller,,,,25,55,184,24,41,8,2,1,8,4,2,14,48,2,,,,,,,,,
,Justin Johnson,,,,26,52,141,15,29,6,1,2,11,2,1,9,40,1,,,,,,,,,
,Justin Justice,,,,24,115,418,40,86,18,4,6,40,6,3,28,136,1,,,,,,,,,
,Justin Knoedler,,,,28,97,320,38,70,17,2,7,35,4,1,25,88,3,,,,,,,,,
,Justin Leone,,,,32,117,414,61,94,20,1,13,52,10,3,62,121,2,,,,,,,,,
,Justin Nelson,,,,26,118,421,54,95,21,3,14,57,5,3,43,140,3,,,,,,,,,
,Justin Sellers,,,,23,120,447,62,103,19,5,4,40,10,4,39,96,3,,,,,,,,,
,Justin Tordi,,,,25,68,210,15,42,9,1,2,19,1,0,14,60,1,,,,,,,,,
,Justin Turner,BAL,AL,2B,24,115,450,55,114,21,2,7,46,6,2,31,89,2,,,,,,,,,
,K.C. Herren,,,,23,116,415,38,80,16,4,3,30,7,3,38,131,1,,,,,,,,,
,Kala Kaaihue,,,,24,120,408,54,93,19,2,14,55,2,1,59,143,3,,,,,,,,,
,Keith Ginter,,,2B,33,112,408,47,95,23,1,9,58,2,1,47,86,6,,,,,,,,,
,Kellen Kulbacki,SDN,NL,OF,23,84,324,42,80,15,1,9,46,3,1,31,83,3,,,,,,,,,
,Kennard Jones,,,,27,124,433,46,99,17,3,2,41,12,6,43,103,1,,,,,,,,,
,Kenneth Holmberg,,,,26,113,386,40,78,16,1,5,45,3,1,49,99,3,,,,,,,,,
,Kenny Perez,,,,27,102,329,46,89,18,2,5,39,4,2,26,48,1,,,,,,,,,
,Kent Sakamoto,,,,25,119,459,53,100,22,2,6,47,3,1,28,140,2,,,,,,,,,
,Keoni Ruth,,,,24,82,295,35,69,13,1,3,32,3,1,17,53,2,,,,,,,,,
,Kevin Barker,,,,33,129,468,66,113,25,1,22,78,2,1,61,138,2,,,,,,,,,
,Kevin Carkeek,,,,24,44,132,12,27,6,1,2,13,1,0,7,41,1,,,,,,,,,
,Kevin Howard,SDN,NL,2B,28,116,416,50,103,19,2,11,53,6,3,35,70,1,,,,,,,,,
,Kevin Mahar,,,,28,120,475,63,113,24,2,10,51,7,3,27,138,3,,,,,,,,,
,Kevin Melillo,,,,27,124,467,60,109,26,3,13,60,7,3,51,124,2,,,,,,,,,
,Kevin Randel,,,,28,117,368,46,83,20,2,10,45,4,2,46,124,2,,,,,,,,,
,Kevin Reynolds,,,,26,40,129,16,31,6,1,1,10,4,1,5,28,1,,,,,,,,,
,Kevin Richardson,TEX,AL,C,28,93,328,36,68,13,1,9,39,2,1,24,114,4,,,,,,,,,
,Kevin Russo,NYA,AL,2B,24,109,407,50,104,21,3,3,43,11,4,20,85,2,,,,,,,,,
,Kevin Smith,,,,25,115,425,39,97,22,2,5,49,4,2,24,119,2,,,,,,,,,
,Kevin Thompson,,,,29,119,403,61,105,26,3,8,46,20,7,48,89,3,,,,,,,,,
,Kiel Thibault,,,,25,91,321,26,69,17,1,2,35,6,2,17,74,2,,,,,,,,,
,Koby Clemens,HOU,NL,C,22,113,417,43,82,18,2,6,41,3,2,40,143,2,,,,,,,,,
,Kody Kirkland,,,,26,121,431,48,84,19,4,10,46,7,3,29,159,5,,,,,,,,,
,Konrad Schmidt,,,,24,40,153,17,39,8,1,2,16,1,0,5,34,1,,,,,,,,,
,Kris Harvey,,,,25,113,379,37,70,15,2,8,40,4,1,26,130,2,,,,,,,,,
,Kristopher Negron,,,,23,113,415,48,87,19,4,4,31,13,5,24,123,4,,,,,,,,,
,Kristopher Watts,,,,24,80,266,26,64,14,1,3,34,3,1,22,46,2,,,,,,,,,
,Kuo Hui Lo,,,,23,82,326,37,64,12,3,3,38,12,5,17,114,2,,,,,,,,,
,Kurt Mertins,,,,23,117,438,51,101,21,4,3,37,16,6,27,117,3,,,,,,,,,
,Kyle Anson,,,,26,98,350,31,76,15,1,4,36,3,1,35,73,1,,,,,,,,,
,Kyle Blanks,SDN,NL,1B,22,119,465,59,120,20,3,13,74,5,2,37,119,6,,,,,,,,,
,Kyle Haines,,,,26,105,350,41,85,16,2,2,36,4,2,41,67,2,,,,,,,,,
,Kyle Phillips,,,,25,105,378,30,92,19,1,6,49,2,1,28,76,1,,,,,,,,,
,Kyle Reynolds,,,,25,111,378,39,86,19,2,11,50,5,2,23,112,1,,,,,,,,,
,Larry Broadway,PIT,NL,1B,28,119,406,50,101,24,2,12,54,3,2,50,107,1,,,,,,,,,
,Larry Infante,,,,24,112,402,39,91,19,1,3,38,7,3,19,97,2,,,,,,,,,
,Lars Anderson,BOS,AL,1B,21,119,461,57,107,27,2,7,56,2,1,51,142,1,,,,,,,,,
,Lee Cruz,,,,26,110,411,42,91,20,2,11,45,3,1,16,101,3,,,,,,,,,
,Lee Mitchell,,,,27,126,436,50,95,23,1,11,52,3,2,52,156,4,,,,,,,,,
,Leivi Ventura,,,,25,120,432,36,83,17,2,6,37,3,1,28,135,2,,,,,,,,,
,Leonard Davis,WAS,NL,OF,25,116,427,49,104,23,3,14,54,6,3,23,125,2,,,,,,,,,
,Leury Bonilla,,,,24,96,329,33,67,14,2,2,23,8,4,17,121,1,,,,,,,,,
,Logan Morrison,FLO,NL,1B,21,120,455,52,112,24,2,10,59,5,2,40,118,2,,,,,,,,,
,Logan Parker,,,,24,113,418,39,97,20,2,9,47,6,2,37,122,2,,,,,,,,,
,Lorenzo Cain,MIL,NL,OF,23,124,490,61,114,24,5,6,45,17,7,41,133,3,,,,,,,,,
,Lorenzo Scott,,,,27,117,369,54,77,14,3,5,27,20,9,44,156,2,,,,,,,,,
,Lou Santangelo,,,,26,109,394,41,81,15,2,10,41,2,1,29,135,1,,,,,,,,,
,Louis Ott,,,,24,100,356,37,77,14,2,3,30,5,2,31,108,2,,,,,,,,,
,Lucas Duda,,,,23,117,443,39,90,18,2,7,46,5,2,44,160,3,,,,,,,,,
,Lucas May,LAN,NL,C,24,118,455,55,96,21,2,12,58,6,2,28,136,3,,,,,,,,,
,Lucas Montero,,,,24,34,134,19,32,6,1,1,12,5,2,9,30,1,,,,,,,,,
,Luis Antonio Jimenez,,,,27,110,345,36,87,17,1,10,47,3,1,36,76,2,,,,,,,,,
,Luis Bolivar,CIN,NL,2B,28,119,377,48,90,18,3,7,36,11,4,22,93,4,,,,,,,,,
,Luis Exposito,BOS,AL,C,22,55,225,20,50,11,2,3,24,1,1,7,58,1,,,,,,,,,
,Luis Nunez,,,,22,112,404,39,97,17,2,3,33,9,4,16,68,1,,,,,,,,,
,Luis Oliveros,,,,26,88,318,28,75,15,1,3,30,1,0,11,52,3,,,,,,,,,
,Luis Ordaz,,,,33,102,342,34,93,20,1,5,37,4,2,17,54,2,,,,,,,,,
,Luis R. Figueroa,,,,35,107,356,51,93,19,1,3,41,2,1,28,40,2,,,,,,,,,
,Luis Rivera,,,,25,65,203,20,48,9,1,1,18,2,1,9,34,1,,,,,,,,,
,Luis Sanchez,,,,22,107,335,36,68,12,3,2,32,3,1,27,92,2,,,,,,,,,
,Luis Segovia,,,,22,50,155,16,31,7,1,1,13,3,1,5,52,1,,,,,,,,,
,Luis Terrero,,,,29,116,356,50,90,17,2,13,50,9,5,25,91,6,,,,,,,,,
,Luke Appert,,,,28,116,385,47,92,20,1,6,50,2,1,47,83,2,,,,,,,,,
,Luke Gorsett,,,,24,115,414,42,96,20,2,7,40,5,2,24,94,4,,,,,,,,,
,Luke Hughes,MIN,AL,3B,24,99,378,48,92,18,2,8,45,4,1,25,105,2,,,,,,,,,
,Manuel Ferrer,,,,24,97,326,24,65,11,2,1,29,4,2,28,96,2,,,,,,,,,
,Manuel Mayorson,,,,26,120,453,52,124,27,2,2,45,12,7,29,42,2,,,,,,,,,
,Manuel Pina,TEX,AL,C,22,86,307,26,71,15,1,2,28,2,1,13,47,2,,,,,,,,,
,Marc Maddox,,,,25,118,451,61,113,26,2,3,41,11,5,31,86,4,,,,,,,,,
,Marcos Cabral,,,,25,105,376,39,82,19,1,4,33,3,1,33,89,3,,,,,,,,,
,Marcos Yepez,,,,27,67,174,20,42,9,1,2,30,6,2,16,43,1,,,,,,,,,
,Marcus Lemon,,,,21,118,457,54,106,22,4,4,35,9,5,34,110,3,,,,,,,,,
,Mario Lisson,KCA,AL,3B,25,124,468,52,102,24,3,7,54,19,7,32,122,3,,,,,,,,,
,Mark Bellhorn,,,,34,109,323,40,65,15,1,10,38,1,0,52,113,2,,,,,,,,,
,Mark Hallberg,,,,23,69,283,36,74,15,2,2,29,4,2,20,43,2,,,,,,,,,
,Mark Hamilton,,,,24,116,425,44,97,20,1,10,60,2,1,39,117,2,,,,,,,,,
,Mark Jurich,,,,28,112,384,37,87,22,2,7,51,2,1,27,90,1,,,,,,,,,
,Mark Kiger,,,,29,122,440,55,93,18,2,5,35,7,3,56,132,2,,,,,,,,,
,Mark Ori,,,,25,119,455,51,107,22,2,8,58,3,1,32,117,2,,,,,,,,,
,Mark Reed,,,,23,101,306,32,62,12,2,2,26,6,3,20,97,1,,,,,,,,,
,Mark Shorey,,,,24,117,403,42,99,21,2,8,55,1,1,24,116,3,,,,,,,,,
,Mark Trumbo,LAA,AL,1B,23,123,478,45,104,23,2,11,58,7,3,26,121,1,,,,,,,,,
,Mark Wagner,BOS,AL,C,25,112,437,48,97,28,1,7,53,1,0,35,95,3,,,,,,,,,
,Marquez Smith,,,,24,38,137,17,33,7,1,3,19,1,0,9,35,1,,,,,,,,,
,Marshall McDougall,,,3B,30,119,421,51,103,23,1,12,66,3,1,29,91,1,,,,,,,,,
,Martin Maldonado,,,,22,66,209,13,42,9,1,2,19,2,1,10,50,2,,,,,,,,,
,Marvin Lowrance,WAS,NL,OF,24,117,417,48,95,22,1,10,49,3,1,45,119,2,,,,,,,,,
,Matt Camp,,,,25,122,447,60,111,20,3,2,38,17,6,33,71,3,,,,,,,,,
,Matt Carson,,,,27,116,435,52,100,19,4,12,54,7,2,24,109,4,,,,,,,,,
,Matt Craig,FLO,NL,1B,28,118,387,51,99,23,1,11,56,3,1,45,97,3,,,,,,,,,
,Matt Kata,,,,31,113,332,42,81,17,3,7,32,6,3,18,61,3,,,,,,,,,
,Matt Mangini,,,,23,114,411,33,78,15,2,4,39,3,1,22,143,4,,,,,,,,,
,Matt Matulia,,,,25,116,368,49,82,16,3,3,31,7,3,40,95,3,,,,,,,,,
,Matt Miller,,,,26,133,485,63,138,27,1,9,74,5,2,38,68,4,,,,,,,,,
,Matt Moses,,,,24,119,450,42,101,23,2,6,54,8,3,26,114,2,,,,,,,,,
,Matt Pagnozzi,,,,26,77,244,20,50,11,1,2,20,2,1,16,65,2,,,,,,,,,
,Matt Rogelstad,,,,26,112,417,49,103,22,2,4,45,5,2,26,74,2,,,,,,,,,
,Matt Sheely,,,,22,65,219,27,47,10,3,1,19,5,2,11,59,1,,,,,,,,,
,Matt Watson,,,OF,30,117,416,61,109,26,1,11,61,3,1,57,77,2,,,,,,,,,
,Matt Young,,,,26,123,459,57,117,19,5,3,46,15,7,50,73,3,,,,,,,,,
,Matthew Arburr,,,,23,47,182,25,34,6,1,5,22,3,1,17,80,1,,,,,,,,,
,Matthew Berezay,,,,25,116,404,39,85,17,3,7,45,5,2,31,108,2,,,,,,,,,
,Matthew Downs,,,,25,117,475,63,126,27,2,11,62,14,6,26,71,4,,,,,,,,,
,Matthew Fields,,,,23,117,439,36,79,17,1,8,43,5,2,20,169,3,,,,,,,,,
,Matthew Lane,,,,25,99,357,30,66,17,1,5,42,2,1,23,136,2,,,,,,,,,
,Matthew Morgan,,,,27,47,151,16,37,8,1,2,10,1,0,10,29,1,,,,,,,,,
,Matthew Morizio,,,,25,71,233,17,47,10,2,2,29,4,2,19,62,2,,,,,,,,,
,Matthew Repec,,,,25,112,418,42,91,19,2,7,46,4,2,22,136,2,,,,,,,,,
,Matthew Spencer,,,,23,116,450,47,100,20,3,6,48,7,2,23,128,3,,,,,,,,,
,Matthew Spring,,,,24,70,245,22,49,11,1,6,25,1,0,15,80,2,,,,,,,,,
,Matthew Sulentic,,,,21,95,353,31,74,15,2,3,35,4,2,19,102,2,,,,,,,,,
,Matthew Whitney,,,,25,120,458,52,102,23,1,10,54,1,0,43,132,2,,,,,,,,,
,Maurice Gartrell,,,,25,114,398,44,92,18,2,12,45,5,2,30,114,4,,,,,,,,,
,Mauro Gomez,,,,24,117,457,40,92,19,1,8,46,2,1,14,161,2,,,,,,,,,
,Max St. Pierre,,,,29,95,336,34,74,15,1,5,42,1,0,18,58,2,,,,,,,,,
,Maxwell Leon,,,,25,96,316,39,79,14,3,2,29,9,4,30,78,2,,,,,,,,,
,Mel Stocker,,,,28,114,305,45,74,13,5,1,22,20,6,23,56,3,,,,,,,,,
,Melvin Dorta,,,,27,120,407,47,102,20,3,4,37,16,9,26,52,2,,,,,,,,,
,Micah Schnurstein,,,,24,128,473,53,102,21,2,10,48,8,4,26,114,3,,,,,,,,,
,Michael Affronti,,,,25,106,411,40,96,21,2,4,35,4,1,12,81,3,,,,,,,,,
,Michael Bertram,,,,25,102,369,36,85,18,2,5,43,3,1,18,88,2,,,,,,,,,
,Michael Brantley,CLE,AL,OF,22,113,428,59,116,19,2,2,44,22,8,44,48,2,,,,,,,,,
,Michael Collins,,,,24,117,453,46,107,24,2,4,55,8,4,18,86,8,,,,,,,,,
,Michael Costanzo,BAL,AL,3B,25,128,493,60,115,24,2,14,66,2,1,49,170,2,,,,,,,,,
,Michael Daniel,,,,24,121,458,50,104,18,3,8,50,15,7,42,137,3,,,,,,,,,
,Michael De Jesus,,,,25,112,389,51,90,16,2,4,34,5,2,46,75,2,,,,,,,,,
,Michael Garciaparra,,,,26,91,299,38,75,12,2,4,30,5,2,29,69,4,,,,,,,,,
,Michael Griffin,,,,25,127,484,55,123,29,4,6,45,10,4,20,99,4,,,,,,,,,
,Michael Hall,,,,24,94,317,44,66,16,2,8,31,4,2,29,126,3,,,,,,,,,
,Michael Jones,,,,24,44,180,15,42,10,1,2,21,1,0,10,44,1,,,,,,,,,
,Michael Martinez,,,,26,113,430,51,99,21,4,2,41,12,4,21,78,2,,,,,,,,,
,Michael Massaro,,,,25,116,443,45,103,21,2,1,34,7,4,27,84,1,,,,,,,,,
,Michael McBryde,,,,24,117,415,56,101,16,4,4,46,14,6,23,106,3,,,,,,,,,
,Michael McKenry,COL,NL,C,24,111,425,46,98,21,2,12,64,4,2,36,120,4,,,,,,,,,
,Michael Mee,,,,25,39,144,15,35,8,1,2,22,1,1,14,33,1,,,,,,,,,
,Michael Mooney,,,,26,121,451,51,98,21,2,11,49,13,5,22,131,3,,,,,,,,,
,Michael Paulk,,,,25,122,481,58,120,23,2,5,60,7,3,39,100,1,,,,,,,,,
,Michael Pierce,,,,25,82,245,18,38,9,1,3,16,2,1,15,116,1,,,,,,,,,
,Michael Ryan,,,,31,113,347,37,82,17,2,11,44,2,1,29,93,1,,,,,,,,,
,Michael Saunders,SEA,AL,OF,22,115,448,59,99,18,4,8,49,15,7,41,155,3,,,,,,,,,
,Michael Taylor,PHI,NL,OF,23,65,248,28,64,14,1,7,28,5,2,14,63,2,,,,,,,,,
,Michael Wilson,SEA,AL,OF,26,119,448,59,94,19,2,15,61,5,2,41,161,6,,,,,,,,,
,Michel Abreu,NYN,NL,1B,30,114,410,51,106,22,1,12,57,1,0,35,76,3,,,,,,,,,
,Miguel Abreu,,,,24,116,445,52,108,22,2,5,42,14,6,9,67,2,,,,,,,,,
,Miguel Negron,,,,26,125,479,54,117,21,3,6,49,15,8,38,89,1,,,,,,,,,
,Miguel Perez,PIT,NL,C,25,111,380,32,89,17,1,5,38,3,1,17,87,3,,,,,,,,,
,Mike Baxter,,,,24,118,432,52,100,19,4,5,43,7,3,34,84,2,,,,,,,,,
,Mike Bell,,,,24,118,429,54,99,22,3,9,55,5,2,23,88,3,,,,,,,,,
,Mike Carp,SEA,AL,1B,23,124,466,51,106,21,1,11,60,2,1,48,122,4,,,,,,,,,
,Mike Eylward,,,,29,125,452,54,114,24,1,10,63,3,2,38,90,4,,,,,,,,,
,Mike McCoy,,,,28,116,379,50,91,15,2,4,35,12,5,43,82,1,,,,,,,,,
,Mike Nickeas,,,,26,91,296,25,60,13,1,3,26,2,1,27,67,2,,,,,,,,,
,Mike Rodriguez,,,,28,113,411,49,101,18,4,4,41,13,4,33,71,2,,,,,,,,,
,Mike Rouse,,,,29,117,384,49,90,20,1,5,43,4,2,35,89,3,,,,,,,,,
,Mike Spidale,,,,27,116,442,58,117,18,5,5,40,14,4,25,58,4,,,,,,,,,
,Mike Stodolka,,,,27,113,395,53,96,23,1,6,44,2,1,46,103,2,,,,,,,,,
,Miles Durham,,,,26,57,223,27,49,11,1,3,23,6,2,11,64,1,,,,,,,,,
,Milver Reyes,,,,26,53,154,10,32,7,0,1,13,1,0,8,32,1,,,,,,,,,
,Mitch Canham,SDN,NL,C,24,112,436,50,100,20,3,5,63,8,3,43,111,2,,,,,,,,,
,Mitch Einertson,HOU,NL,OF,23,117,432,48,98,24,2,8,58,5,2,29,117,2,,,,,,,,,
,Mitch Jones,LAN,NL,OF,31,117,438,64,99,21,1,24,73,3,1,48,164,4,,,,,,,,,
,Mitchell Hilligoss,,,,24,114,437,42,100,21,1,2,29,12,5,21,86,2,,,,,,,,,
,Myron Leslie,,,,27,123,454,49,98,22,1,6,50,3,1,48,117,1,,,,,,,,,
,Nate Gold,,,1B,29,123,474,60,111,24,2,19,77,1,1,43,129,3,,,,,,,,,
,Nate Spears,CHN,NL,2B,24,115,399,58,104,22,4,5,38,6,3,40,85,3,,,,,,,,,
,Nate Sutton,,,,26,121,471,55,112,17,5,4,38,14,6,28,91,1,,,,,,,,,
,Nathan Panther,,,,27,115,396,48,84,17,3,6,34,5,2,43,104,1,,,,,,,,,
,Neil Sellers,,,,27,121,433,48,109,25,1,9,55,4,2,27,86,2,,,,,,,,,
,Neil Walker,PIT,NL,3B,23,128,482,65,119,27,4,11,64,9,4,32,102,2,,,,,,,,,
,Neil Walton,,,,25,116,395,35,76,17,2,2,30,8,4,22,118,2,,,,,,,,,
,Neil Wilson,,,,25,94,355,37,86,19,1,7,47,2,1,20,65,1,,,,,,,,,
,Nelson Robledo,,,,25,93,321,31,64,13,1,2,33,2,1,22,91,1,,,,,,,,,
,Nevin Ashley,,,,24,114,404,43,82,14,3,4,34,8,4,35,120,3,,,,,,,,,
,Nicholas Blasi,,,,27,122,455,56,102,18,2,6,43,8,3,33,130,2,,,,,,,,,
,Nicholas Derba,,,,23,66,214,17,39,8,1,2,19,2,1,24,76,2,,,,,,,,,
,Nicholas Moresi,,,,24,111,383,41,72,14,2,4,27,8,3,25,143,3,,,,,,,,,
,Nicholas Weglarz,CLE,AL,OF,21,115,436,51,92,18,3,9,46,5,2,52,142,2,,,,,,,,,
,Nick Gorneault,,,,30,123,434,67,98,20,3,16,61,7,4,49,135,2,,,,,,,,,
,Nick Haley,,,,25,101,359,47,86,17,2,2,33,8,4,36,87,2,,,,,,,,,
,Nick Trzesniak,,,,28,91,299,35,69,14,1,5,31,3,1,21,79,2,,,,,,,,,
,Niuman Romero,,,,24,112,413,45,93,17,2,3,42,7,3,33,95,1,,,,,,,,,
,Noah Hall,,,,32,114,409,54,100,21,2,10,54,7,4,42,76,5,,,,,,,,,
,Nolan Reimold,BAL,AL,OF,25,120,455,62,115,23,2,16,65,7,3,42,104,3,,,,,,,,,
,Ofilio Castro,,,,25,118,429,44,103,23,2,2,45,4,2,33,74,1,,,,,,,,,
,Ogui Diaz,,,,23,80,273,24,55,11,1,2,24,8,3,5,85,1,,,,,,,,,
,Ole Sheldon,,,,26,114,397,50,99,19,1,8,48,4,1,47,89,3,,,,,,,,,
,Oliver Marmol,,,,22,44,126,16,27,5,1,1,14,4,1,7,34,1,,,,,,,,,
,Olmo Rosario,,,,28,115,392,49,106,24,3,9,42,9,3,17,75,3,,,,,,,,,
,Orlando Mercado,,,,24,87,275,29,63,13,1,5,41,2,1,39,50,2,,,,,,,,,
,Orlando Rosales,,,,25,111,388,45,87,19,2,3,35,5,3,18,89,2,,,,,,,,,
,Oscar Robles,,,,33,110,334,34,84,15,1,3,35,1,1,32,37,1,,,,,,,,,
,Oswaldo Navarro,,,,24,124,433,44,102,21,1,3,43,5,3,36,98,3,,,,,,,,,
,Ovandy Suero,,,,27,114,413,46,90,16,4,2,23,31,14,19,110,2,,,,,,,,,
,Ozzie Chavez,,,,25,117,370,34,90,16,4,4,37,6,3,30,68,1,,,,,,,,,
,P.J. Antoniato,,,,25,83,278,31,71,14,1,2,25,2,1,10,32,2,,,,,,,,,
,P.J. Phillips,,,,22,118,447,48,91,15,5,5,32,17,7,14,162,2,,,,,,,,,
,P.J. Pilittere,NYA,AL,C,27,100,366,39,90,17,2,3,39,1,1,18,47,2,,,,,,,,,
,Patrick Cottrell,,,,27,115,439,52,97,19,2,6,46,5,2,17,76,2,,,,,,,,,
,Paul Bennett,,,,25,71,198,17,39,8,1,1,14,3,1,16,69,2,,,,,,,,,
,Paul Winterling,,,,25,87,289,26,55,11,1,4,23,6,3,20,111,1,,,,,,,,,
,Paulo Orlando,,,,23,118,479,53,98,16,6,7,31,16,7,17,156,2,,,,,,,,,
,Pedro Ciriaco,ARI,NL,SS,23,121,503,62,122,21,5,2,39,18,8,18,110,2,,,,,,,,,
,Pedro Cotto,,,,27,108,356,39,82,15,3,3,31,4,2,19,53,2,,,,,,,,,
,Pedro Lopez,,,,25,118,421,46,104,22,2,5,41,4,2,28,71,2,,,,,,,,,
,Pedro Powell,,,,25,122,408,50,85,11,3,1,22,29,11,34,102,1,,,,,,,,,
,Peeter Ramos,,,,27,120,447,54,108,17,2,5,43,9,5,33,83,2,,,,,,,,,
,Peter Bourjos,LAA,AL,OF,22,114,478,59,113,21,5,5,39,25,10,16,119,3,,,,,,,,,
,Peter Ciofrone,SDN,NL,3B,25,118,448,57,112,19,2,10,60,3,1,41,90,5,,,,,,,,,
,Peter Clifford,,,,25,117,450,54,102,26,3,5,51,8,3,45,141,3,,,,,,,,,
