playerName,mlbamID,Tm,Lg,Pos
Yazy Arbelo,502390,ARI,NL,1B
Matthew Davidson,571602,ARI,NL,1B
Paul Goldschmidt,502671,ARI,NL,1B
Juan Miranda,506673,ARI,NL,1B
Lyle Overbay,407489,ARI,NL,1B
Andy Tracy,282905,ARI,NL,1B
Daryle Ward,132880,ARI,NL,1B
Aris Alcantara,542186,ATL,NL,1B
William Beckwith,542922,ATL,NL,1B
Freddie Freeman,518692,ATL,NL,1B
Christopher Garcia,488893,ATL,NL,1B
Mauro Gomez,450855,ATL,NL,1B
Eric Hinske,400134,ATL,NL,1B
Barrett Kleinknecht,594886,ATL,NL,1B
Nick Lobanov,521231,ATL,NL,1B
Ronald Luna,570783,ATL,NL,1B
Ernesto Mejia,448171,ATL,NL,1B
Edison Sanchez,542576,ATL,NL,1B
Joseph Terdoslavich,519345,ATL,NL,1B
Aaron Baker,456163,BAL,AL,1B
Chris Davis,448801,BAL,AL,1B
Michael Flacco,572850,BAL,AL,1B
Adam Gaylord,595221,BAL,AL,1B
Joe Mahoney,518977,BAL,AL,1B
Billy Rowell,475728,BAL,AL,1B
Brandon Snyder,474319,TEX,AL,1B
Tyler Townsend,572213,BAL,AL,1B
Joe Velleggia,573220,BAL,AL,1B
Robbie Widlansky,453266,BAL,AL,1B
Michael Almanzar,527031,BOS,AL,1B
Lars Anderson,502249,BOS,AL,1B
Adrian Gonzalez,408236,BOS,AL,1B
Miles Head,571758,OAK,AL,1B
Drew Hedman,572913,BOS,AL,1B
Jorge Padron,594271,BOS,AL,1B
Dan Black,542941,CHA,AL,1B
Jim Gallagher,518706,CHA,AL,1B
Paul Konerko,117244,CHA,AL,1B
Seth Loman,446411,CHA,AL,1B
Leighton Pangilinan,573079,CHA,AL,1B
Michael Schwartz,594990,CHA,AL,1B
Andy Wilkins,519421,CHA,AL,1B
Justin Bour,571506,CHN,NL,1B
Ryan Cuneo,576403,CHN,NL,1B
Richard Jones,572957,CHN,NL,1B
Bryan LaHair,445933,CHN,NL,1B
Brandon May,571928,CHN,NL,1B
Jake Opitz,444969,CHN,NL,1B
Rebel Ridling,543693,CHN,NL,1B
Greg Rohan,573125,CHN,NL,1B
Anthony Rizzo,519203,CHN,NL,1B
Dominic D'Anna,595171,CIN,NL,1B
Daniel Dorn,457760,CIN,NL,1B
Yimmy Lopez,570612,CIN,NL,1B
Carlos Mendez,462120,CIN,NL,1B
Chris Richburg,573116,CIN,NL,1B
Carlos Sanchez,570614,CIN,NL,1B
Neftali Soto,519304,CIN,NL,1B
Joey Votto,458015,CIN,NL,1B
Jesus Aguilar,542583,CLE,AL,1B
Chase Burnette,571530,CLE,AL,1B
Nick Johnson,276376,BAL,AL,1B
Matt LaPorta,453181,CLE,AL,1B
Beau Mills,460699,CLE,AL,1B
Jorge Cantu,408305,LAA,AL,1B
Jared Clark,448277,COL,NL,1B
Miguel De Leon,542438,COL,NL,1B
Jason Giambi,114739,COL,NL,1B
Todd Helton,115732,COL,NL,1B
Ben Paulsen,572019,COL,NL,1B
Kiel Roling,501908,COL,NL,1B
Mark Tracy,573211,COL,NL,1B
Helder Velazquez,501970,COL,NL,1B
Mike Zuanich,543962,COL,NL,1B
Juaner Aguasvivas,516625,DET,AL,1B
Rawley Bishop,446392,DET,AL,1B
Miguel Cabrera,408234,DET,AL,1B
Clay Jones,502595,DET,AL,1B
Jordan Lennerton,444952,DET,AL,1B
James Robbins,572078,DET,AL,1B
Ryan Strieby,456428,DET,AL,1B
Tyler Burnett,592186,HOU,NL,1B
Koby Clemens,488784,HOU,NL,1B
Kody Hinze,488970,HOU,NL,1B
Jhonny Medrano,455390,HOU,NL,1B
Telvin Nash,571981,HOU,NL,1B
Ronald Sanchez,572106,HOU,NL,1B
Jonathan Singleton,572138,HOU,NL,1B
Nick Stavinoha,458036,HOU,NL,1B
James Van Ostrand,450634,HOU,NL,1B
Brett Wallace,477165,HOU,NL,1B
Eric Hosmer,543333,KCA,AL,1B
Kila Ka'aihue,451500,KCA,AL,1B
Jacob Kuebler,543416,KCA,AL,1B
Joey Lewis,534559,KCA,AL,1B
Henry Moreno,542372,KCA,AL,1B
Jamie Romak,457449,KCA,AL,1B
Murray Watts,595026,KCA,AL,1B
John Whittleman,457800,KCA,AL,1B
Ricky Alvarez,518402,LAA,AL,1B
Dillon Baird,502222,LAA,AL,1B
Brandon Decker,594797,LAA,AL,1B
Casey Haerther,502275,LAA,AL,1B
Gabriel Jacobo,543353,LAA,AL,1B
Kendry Morales,434778,LAA,AL,1B
Efren Navarro,519068,LAA,AL,1B
Albert Pujols,405395,LAA,AL,1B
Mark Trumbo,444432,LAA,AL,1B
Jerod Yakubik,595470,LAA,AL,1B
Beau Brett,542966,LAN,NL,1B
Blake Dean,474132,LAN,NL,1B
Austin Gallagher,473663,LAN,NL,1B
Chris Jacobs,518838,LAN,NL,1B
John Lindsey,439664,LAN,NL,1B
James Loney,425766,LAN,NL,1B
Tae-Hyeok Nam,578268,LAN,NL,1B
Corey Smith,430647,LAN,NL,1B
Scott Van Slyke,475100,LAN,NL,1B
Mark Canha,592192,MIA,NL,1B
Josh Kroeger,430669,MIA,NL,1B
Ben Lasater,518918,MIA,NL,1B
Brian McConkey,596804,MIA,NL,1B
Felix Munoz,570640,MIA,NL,1B
Jaime Ortiz,502071,MIA,NL,1B
Viosergy Rosa,594983,MIA,NL,1B
Gaby Sanchez,459991,MIA,NL,1B
Neil Sellers,456511,MIA,NL,1B
Hitaniel Arias,527032,MIL,NL,1B
Kevin Berard,594751,MIL,NL,1B
Sean Halton,488936,MIL,NL,1B
Cody Hawn,518776,MIL,NL,1B
Hunter Morris,519051,MIL,NL,1B
Jeff Bailey,431158,MIN,AL,1B
Aaron Bates,488686,MIN,AL,1B
Michael Gonzales,543231,MIN,AL,1B
Nathan Hanson,543275,MIN,AL,1B
Joshua Hendricks,596712,MIN,AL,1B
Justin Morneau,408047,MIN,AL,1B
Chris Parmelee,476633,MIN,AL,1B
Deibinson Romero,466480,MIN,AL,1B
Kelvin Silvania,570682,MIN,AL,1B
Kennys Vargas,573627,MIN,AL,1B
Ramon Flores,570717,NYA,AL,1B
Mike Lamb,150286,NYA,AL,1B
Addison Maruszak,534804,NYA,AL,1B
Luke Murton,474854,NYA,AL,1B
Reymond Nunez,542428,NYA,AL,1B
Kyle Roller,572393,NYA,AL,1B
Mark Teixeira,407893,NYA,AL,1B
Jorge Vazquez,477601,NYA,AL,1B
Ike Davis,477195,NYN,NL,1B
Lucas Duda,446263,NYN,NL,1B
Allan Dykstra,488852,NYN,NL,1B
Nick Evans,452783,NYN,NL,1B
Sam Honeck,502343,NYN,NL,1B
Dan Murphy,502517,NYN,NL,1B
Travis Ozga,493536,NYN,NL,1B
Val Pascucci,407831,NYN,NL,1B
Alexander Sanchez,572509,NYN,NL,1B
Chris Shelton,430828,NYN,NL,1B
Lucas Stewart,502095,NYN,NL,1B
Stefan Welch,462092,NYN,NL,1B
Anthony Aliotti,572675,OAK,AL,1B
Brandon Allen,450315,OAK,AL,1B
Daric Barton,435558,OAK,AL,1B
Mitch Canham,502262,OAK,AL,1B
Chris Carter,474892,OAK,AL,1B
A.J. Kirby-Jones,594882,OAK,AL,1B
Miguel Marte,542530,OAK,AL,1B
Shane Peterson,451089,OAK,AL,1B
Michael Spina,543806,OAK,AL,1B
Wes Timmons,451664,OAK,AL,1B
John Whitaker,595030,OAK,AL,1B
Ryan Howard,429667,PHI,NL,1B
Jeff Larish,460252,PHI,NL,1B
Jim Murphy,543582,PHI,NL,1B
Cody Overbeck,543620,PHI,NL,1B
Matt Rizzotti,447832,PHI,NL,1B
Darin Ruf,573131,PHI,NL,1B
Carlos Apomte,541609,PIT,NL,1B
Jeff Clement,459943,PIT,NL,1B
Matt Curry,543078,PIT,NL,1B
Miles Durham,502307,PIT,NL,1B
Matt Hague,518755,PIT,NL,1B
Jared Lakind,592481,PIT,NL,1B
Steven Pearce,456665,MIN,AL,1B
Cole White,543913,PIT,NL,1B
Wes Cunningham,594793,SDN,NL,1B
Cody Decker,572804,SDN,NL,1B
Nathan Freiman,474384,SDN,NL,1B
Jesus Guzman,461882,SDN,NL,1B
Connor Powers,572046,SDN,NL,1B
Yidid Batista,515047,SEA,AL,1B
Eddy Martinez-Esteve,452245,SEA,AL,1B
Tim Morris,573048,SEA,AL,1B
Ethan Paquette,595351,SEA,AL,1B
Rich Poythress,534562,SEA,AL,1B
Dennis Raben,475661,SEA,AL,1B
Justin Smoak,475253,SEA,AL,1B
Mickey Wiswall,534754,SEA,AL,1B
Luke Anders,542876,SFN,NL,1B
Brandon Belt,474832,SFN,NL,1B
Brice Cutspec,571597,SFN,NL,1B
Wes Hodges,453238,SFN,NL,1B
Aubrey Huff,333492,SFN,NL,1B
Josh Mazzola,544752,SFN,NL,1B
Brett Pill,489209,SFN,NL,1B
Ryan Scoma,573150,SFN,NL,1B
Matthew Adams,571431,STL,NL,1B
Mark Hamilton,453236,STL,NL,1B
David Medina,501223,STL,NL,1B
Romulo Ruiz,521091,STL,NL,1B
Victor Sanchez,519245,STL,NL,1B
Xavier Scruggs,489305,STL,NL,1B
David Washington,572241,STL,NL,1B
Leslie Anderson,493306,TBA,AL,1B
Dan Johnson,430681,CHA,AL,1B
Jeff Malm,545349,TBA,AL,1B
Hector Rodriguez,570779,TBA,AL,1B
Michael Sheridan,543772,TBA,AL,1B
Matthew Sweeney,502575,TBA,AL,1B
Steven Tinoco,595437,TBA,AL,1B
Henry Wrigley,489445,TBA,AL,1B
Phillip Wunderlich,592883,TBA,AL,1B
Jared Bolden,542950,TEX,AL,1B
Andrew Clark,502309,TEX,AL,1B
Jhonny Gomez,517465,TEX,AL,1B
Mitch Hilligoss,502278,TEX,AL,1B
Chris McGuiness,573027,TEX,AL,1B
Mitch Moreland,519048,TEX,AL,1B
Clark Murphy,543581,TEX,AL,1B
Brad Nelson,434525,TEX,AL,1B
Jose Ruiz,598626,TEX,AL,1B
Chad Tracy,501913,TEX,AL,1B
Art Charles,543021,TOR,AL,1B
David Cooper,476036,TOR,AL,1B
Leo Hernandez,517433,TOR,AL,1B
Yudelmis Hernandez,474777,TOR,AL,1B
K.C. Hobson,571785,TOR,AL,1B
Kevin Howard,446858,TOR,AL,1B
Adam Lind,452252,TOR,AL,1B
Michael McDade,519005,TOR,AL,1B
Kevin Nolan,573060,TOR,AL,1B
Roan Salas,517463,TOR,AL,1B
Jon Talley,519335,TOR,AL,1B
Adam LaRoche,425560,WAS,NL,1B
Chris Marrero,502029,WAS,NL,1B
Russell Moldenhauer,502312,WAS,NL,1B
Tyler Moore,489138,WAS,NL,1B
Mike Morse,434604,WAS,NL,1B
Brett Newsome,544573,WAS,NL,1B
Mills Rogers,596728,WAS,NL,1B
Steven Souza,519306,WAS,NL,1B
Xavier Nady,294558,,,1B
Carlos Pena,150289,TBA,AL,1B
Garrett Atkins,425548,,,1B
Frank Catalanotto,112131,,,1B
Matt Stairs,122644,,,1B
Fernando Tatis,123107,,,1B
Russell Branyan,137140,NYA,AL,1B
Prince Fielder,425902,DET,AL,1B
Derrek Lee,117601,,,1B
Brad Hawpe,425547,TEX,AL,1B
Casey Kotchman,425773,CLE,AL,1B
Jesus Abreu,593644,ARI,NL,2B
Tony Abreu,473234,ARI,NL,2B
Tom Belza,595129,ARI,NL,2B
Stephen Cardullo,506924,ARI,NL,2B
Jacob Elmore,518653,ARI,NL,2B
Nick Gallego,518707,ARI,NL,2B
Mark Hallberg,506912,ARI,NL,2B
Aaron Hill,431094,ARI,NL,2B
Gerson Montilla,542462,ARI,NL,2B
David Nick,545356,ARI,NL,2B
Pedro Ruiz,593661,ARI,NL,2B
Fernando De Los Santos,573631,ATL,NL,2B
Philip Gosselin,594838,ATL,NL,2B
Jordan Kreke,571869,ATL,NL,2B
Elmer Reyes,554239,ATL,NL,2B
Gerardo Reyes,554236,ATL,NL,2B
Dan Uggla,462564,ATL,NL,2B
Matthew Weaver,573236,ATL,NL,2B
Ryan Adams,502031,BAL,AL,2B
Matt Antonelli,453327,BAL,AL,2B
Moises Ciriaco,525988,BAL,AL,2B
Blake Davis,488819,BAL,AL,2B
Mychal Givens,571710,BAL,AL,2B
Greg Miclat,476582,BAL,AL,2B
Brian Roberts,406878,BAL,AL,2B
Pedro Rodriguez,570786,BAL,AL,2B
Bobby Stevens,543818,BAL,AL,2B
Sean Coyle,592231,BOS,AL,2B
Drew Dominguez,573289,BOS,AL,2B
Vladimir Frias,458547,BOS,AL,2B
Joantoni Garcia,542761,BOS,AL,2B
Zach Gentile,543211,BOS,AL,2B
Ryan Khoury,501929,BOS,AL,2B
Dustin Pedroia,456030,BOS,AL,2B
Oscar Tejeda,520988,BOS,AL,2B
Tony Thomas,506917,BOS,AL,2B
Gordon Beckham,493596,CHA,AL,2B
Alden Carrithers,543002,CHA,AL,2B
Travis Dawkins,235194,CHA,AL,2B
Tyler Kuhn,518906,CHA,AL,2B
Drew Lee,594895,CHA,AL,2B
Daurys Mercedes,542391,CHA,AL,2B
Jake Oester,590851,CHA,AL,2B
Jerry Puentes,542398,CHA,AL,2B
Drew Thompson,458711,CHA,AL,2B
Daniel Wagner,573226,CHA,AL,2B
Ross Wilson,519431,CHA,AL,2B
Jeff Baker,425557,CHN,NL,2B
Darwin Barney,446381,CHN,NL,2B
Jeff Bianchi,488703,CHN,NL,2B
Wes Darvill,571601,CHN,NL,2B
Gregori Gonzalez,570493,CHN,NL,2B
D. J. LeMahieu,518934,CHN,NL,2B
Pierre LePage,594898,CHN,NL,2B
David Macias,543478,CHN,NL,2B
Nate Samson,502688,CHN,NL,2B
Marquez Smith,456673,CHN,NL,2B
Logan Watkins,543894,CHN,NL,2B
Alex Buchholz,542986,CIN,NL,2B
Jose Castro,452765,CIN,NL,2B
Jose Gualdron,485569,CIN,NL,2B
Devin Lohman,518948,CIN,NL,2B
Kris Negron,502117,CIN,NL,2B
Brandon Phillips,408252,CIN,NL,2B
Cody Puckett,543669,CIN,NL,2B
Henry Rodriguez,514719,CIN,NL,2B
Andrew Campbell,599411,CLE,AL,2B
Aaron Fields,595202,CLE,AL,2B
Jason Kipnis,543401,CLE,AL,2B
Argenis Martinez,542473,CLE,AL,2B
Jorge Martinez,578659,CLE,AL,2B
Cord Phelps,543647,CLE,AL,2B
Argenis Reyes,469040,CLE,AL,2B
Karexon Sanchez,501324,CLE,AL,2B
Justin Toole,539603,CLE,AL,2B
James Cesario,543018,COL,NL,2B
Juan Ciriaco,575249,COL,NL,2B
Brad Emaus,458587,BOS,AL,2B
Thomas Field,474494,COL,NL,2B
Maikol Gonzalez,543233,COL,NL,2B
Jonathan Herrera,468406,COL,NL,2B
Hernan Iribarren,454975,COL,NL,2B
Matt Macri,459425,COL,NL,2B
Chris Nelson,455126,COL,NL,2B
Angelys Nina,516689,COL,NL,2B
Jose Rivera,572076,COL,NL,2B
Yafistel Roja,570144,COL,NL,2B
Erik Wetzel,543911,COL,NL,2B
Russell Wilson,519432,COL,NL,2B
Eric Young,458913,COL,NL,2B
William Bergolla,430596,DET,AL,2B
Luis Cortez,553975,DET,AL,2B
Carlos De Los Santos,593496,DET,AL,2B
Brandon Douglas,518628,DET,AL,2B
Corey Jones,592443,DET,AL,2B
Alexander Nunez,542256,DET,AL,2B
Hernan Perez,541650,DET,AL,2B
Will Rhymes,489242,TBA,AL,2B
Ramon Santiago,421124,DET,AL,2B
Jose Altuve,514888,HOU,NL,2B
Delino DeShields,592261,HOU,NL,2B
Matt Downs,453303,HOU,NL,2B
Anderson Hernandez,435038,PIT,NL,2B
Joshua Magee,594909,HOU,NL,2B
Luca Martone,595835,HOU,NL,2B
Yonathan Mejia,575071,HOU,NL,2B
Ben Orloff,543608,HOU,NL,2B
Joseph Thurston,407871,HOU,NL,2B
Jose Vallejo,473248,HOU,NL,2B
Brandon Wikoff,572260,HOU,NL,2B
Joaquin Arias,435078,SFN,NL,2B
Yowill Espinal,544745,KCA,AL,2B
Chris Getz,460051,KCA,AL,2B
Johnny Giavotella,543213,KCA,AL,2B
Michael Liberto,594900,KCA,AL,2B
Kurt Mertins,502153,KCA,AL,2B
Rey Navarro,519071,KCA,AL,2B
Luis Piterson,542371,KCA,AL,2B
Jose Rodriguez,594980,KCA,AL,2B
Anthony Seratelli,520548,KCA,AL,2B
Alexi Amarista,506560,LAA,AL,2B
Dwayne Bailey,542903,LAA,AL,2B
Kaleb Cowart,592230,LAA,AL,2B
Matt Cusick,518591,LAA,AL,2B
Wes Hatton,545342,LAA,AL,2B
Steven Irvine,594865,LAA,AL,2B
Howie Kendrick,435062,LAA,AL,2B
Taylor Lindsey,592506,LAA,AL,2B
Ryan Mount,451103,LAA,AL,2B
Freddy Sandoval,461866,LAA,AL,2B
Jon Townsend,545996,LAA,AL,2B
Michael Wing,519434,LAA,AL,2B
Joe Becker,520981,LAN,NL,2B
Ivan DeJesus,474443,LAN,NL,2B
Mark Ellis,407885,LAN,NL,2B
Casio Grider,572892,LAN,NL,2B
Bryant Hernandez,572918,LAN,NL,2B
David Iden,572945,LAN,NL,2B
Aaron Miles,425446,LAN,NL,2B
Enlly Morales,542492,LAN,NL,2B
Faustino Oguisten,554348,LAN,NL,2B
Wilberto Ortiz,502698,LAN,NL,2B
Jaime Pedroza,519115,LAN,NL,2B
Justin Sellers,451088,LAN,NL,2B
Rafael Ynoa,501255,LAN,NL,2B
Joseph Bonadonna,571504,MIA,NL,2B
Ryan Curry,518590,MIA,NL,2B
Terrence Dayleg,475123,MIA,NL,2B
Omar Infante,408299,MIA,NL,2B
Alfredo Lopez,594906,MIA,NL,2B
Jose Lopez,430946,MIA,NL,2B
Jim Negrych,502145,MIA,NL,2B
Luis Ortiz,570641,MIA,NL,2B
Noah Perio,573087,MIA,NL,2B
Dallas Poulk,594966,MIA,NL,2B
Tim Torres,457061,MIA,NL,2B
Ramon Vazquez,407496,MIA,NL,2B
Eric Farris,456544,MIL,NL,2B
Ryan Gennett,571697,MIL,NL,2B
Felipe Lopez,150479,MIL,NL,2B
Sergio Miranda,457635,MIL,NL,2B
Nick Shaw,594587,MIL,NL,2B
Rickie Weeks,430001,MIL,NL,2B
Alexi Casilla,458210,MIN,AL,2B
Toby Gardenhire,457042,MIN,AL,2B
Luke Hughes,471863,MIN,AL,2B
Nick Lockwood,572993,MIN,AL,2B
Tsuyoshi Nishioka,457292,MIN,AL,2B
Matt Tolbert,445196,CHN,NL,2B
Reggie Williams,519428,MIN,AL,2B
Jacob Younis,599659,MIN,AL,2B
David Adams,458691,NYA,AL,2B
Robinson Cano,429664,NYA,AL,2B
Claudio Custodio,593468,NYA,AL,2B
Anderson Feliz,570716,NYA,AL,2B
Walter Ibarra,503429,NYA,AL,2B
Corban Joseph,543377,NYA,AL,2B
Kevin Mahoney,573006,NYA,AL,2B
Kevin Russo,501835,NYA,AL,2B
Casey Stevenson,548361,NYA,AL,2B
Sneider Batista,553853,NYN,NL,2B
Matt Bouchard,518479,NYN,NL,2B
J.B. Brown,594770,NYN,NL,2B
Jose Coronado,461360,NYN,NL,2B
Yucarybert De La Cruz,554393,NYN,NL,2B
Michael Fisher,507073,NYN,NL,2B
Reese Havens,458704,NYN,NL,2B
Luis Hernandez,434682,NYN,NL,2B
Chin-lung Hu,464341,CLE,AL,2B
Luis Nieves,500776,NYN,NL,2B
Niuman Romero,462962,DET,AL,2B
Rylan Sandoval,502769,NYN,NL,2B
Joshua Satin,543744,NYN,NL,2B
Ruben Tejada,514913,NYN,NL,2B
Wilfredo Tovar,541600,NYN,NL,2B
Justin Turner,457759,NYN,NL,2B
Neudy Clime,542448,OAK,AL,2B
Franklin Contreras,542531,OAK,AL,2B
Michael Fabiaschi,595195,OAK,AL,2B
Michael Gilmartin,572873,OAK,AL,2B
Tyler Ladendorf,502285,OAK,AL,2B
Ryan Pineda,594962,OAK,AL,2B
Adam Rosales,489267,OAK,AL,2B
Scott Sizemore,502003,OAK,AL,2B
Jemile Weeks,457789,OAK,AL,2B
Josh Barfield,429662,PHI,NL,2B
Luis Castillo,112116,PHI,NL,2B
Paco Figueroa,446111,PHI,NL,2B
Harold Garcia,467833,PHI,NL,2B
Cesar Hernandez,514917,PHI,NL,2B
Fidel Hernandez,465696,PHI,NL,2B
Michael Martinez,492841,PHI,NL,2B
Pete Orr,434681,PHI,NL,2B
Carlos Perdomo,541587,PHI,NL,2B
Alan Schoenberger,521054,PHI,NL,2B
Steve Singleton,502035,PHI,NL,2B
Chase Utley,400284,PHI,NL,2B
Wilson Valdez,407832,CIN,NL,2B
Jorge Bishop,553871,PIT,NL,2B
Jodaneli Carvajal,570785,PIT,NL,2B
Jarek Cunningham,543075,PIT,NL,2B
Brian Friday,446270,PIT,NL,2B
Alen Hanson,593700,PIT,NL,2B
Brock Holt,571788,PIT,NL,2B
Kevin Mort,596723,PIT,NL,2B
Neil Walker,435522,PIT,NL,2B
Bryan Altman,595112,SDN,NL,2B
Dean Anna,542883,SDN,NL,2B
Vincent Belnome,572714,SDN,NL,2B
Chris Bisson,592146,SDN,NL,2B
Felix Cabrera,570917,SDN,NL,2B
Anthony Contreras,488792,SDN,NL,2B
Logan Forsythe,523253,SDN,NL,2B
Jonathan Galvez,527039,SDN,NL,2B
Orlando Hudson,407861,SDN,NL,2B
Pat McKenna,573029,SDN,NL,2B
David Newhan,209315,SDN,NL,2B
Andrew Parrino,519107,SDN,NL,2B
Tyler Stubblefield,572178,SDN,NL,2B
Chris Tremblay,572400,SDN,NL,2B
Jean Acevedo,541638,SEA,AL,2B
Dustin Ackley,554429,SEA,AL,2B
Patrick Brady,595141,SEA,AL,2B
Jetsy Extrano,462088,SEA,AL,2B
Shaver Hansen,548320,SEA,AL,2B
Adam Kennedy,150456,LAN,NL,2B
Gabriel Noriega,527045,SEA,AL,2B
Anthony Phillips,521811,SEA,AL,2B
Carlos Ramirez,500723,SEA,AL,2B
Luis Rodriguez,425904,SEA,AL,2B
Brock Bond,518474,SFN,NL,2B
Emmanuel Burriss,502034,SFN,NL,2B
Orlando Cabrera,111851,SFN,NL,2B
Ryan Cavan,571551,SFN,NL,2B
Juan Ciriaco,473239,SFN,NL,2B
Charlie Culberson,518586,SFN,NL,2B
Kaohi Downing,572820,SFN,NL,2B
Bill Hall,407849,NYA,AL,2B
Julio Izturis,501312,SFN,NL,2B
Jeff Keppinger,433898,TBA,AL,2B
Ryan Lormand,489073,SFN,NL,2B
Freddy Sanchez,408108,SFN,NL,2B
Carlos Willoughby,516950,SFN,NL,2B
Joey Bergman,572716,STL,NL,2B
Domnit Bolivar,500666,STL,NL,2B
Freddie Bynum,425503,STL,NL,2B
Eric Duncan,449080,STL,NL,2B
Greg Garcia,594824,STL,NL,2B
Jose Garcia,500731,STL,NL,2B
Tyler Greene,460022,STL,NL,2B
Trevor Martin,594913,STL,NL,2B
Luis Mateo,543499,STL,NL,2B
Nick Punto,346857,BOS,AL,2B
Starlin Rodriguez,575589,STL,NL,2B
Skip Schumaker,435401,STL,NL,2B
Donovan Solano,456781,STL,NL,2B
Breyvil Valera,591971,STL,NL,2B
Ildemaro Vargas,545121,STL,NL,2B
Tyler Bortnick,572726,TBA,AL,2B
Cole Figueroa,502676,TBA,AL,2B
Hector Guevara,553889,TBA,AL,2B
Elliot Johnson,471107,TBA,AL,2B
Omar Luna,521310,TBA,AL,2B
Julian Morillo,570800,TBA,AL,2B
Ben Zobrist,450314,TBA,AL,2B
Santiago Chirino,570877,TEX,AL,2B
Edwin Garcia,542655,TEX,AL,2B
Esteban German,407397,TEX,AL,2B
Odubel Herrera,546318,TEX,AL,2B
Andres James,503570,TEX,AL,2B
Matt Kata,425632,TEX,AL,2B
Ian Kinsler,435079,TEX,AL,2B
Erik Morrison,491675,TEX,AL,2B
Renny Osuna,489186,TEX,AL,2B
Alejandro Selen,501545,TEX,AL,2B
Davis Stoneburner,519321,TEX,AL,2B
Matt Abraham,595105,TOR,AL,2B
Ivan Contreras,491695,TOR,AL,2B
Callix Crabbe,450825,TOR,AL,2B
Oliver Dominguez,501661,TOR,AL,2B
Andy Fermin,595199,TOR,AL,2B
Kelly Johnson,430637,TOR,AL,2B
Manny Mayorson,456629,TOR,AL,2B
Mike McCoy,453454,TOR,AL,2B
Gari Pena,573661,TOR,AL,2B
Ryan Schimpf,572114,TOR,AL,2B
Craig Stansberry,444839,TOR,AL,2B
Luis Valbuena,472528,TOR,AL,2B
Seth Bynum,448769,WAS,NL,2B
Danny Espinosa,457787,WAS,NL,2B
Hendry Jimenez,522649,WAS,NL,2B
Jeff Kobernus,571862,WAS,NL,2B
Stephen Lombardozzi,543459,WAS,NL,2B
Justin Miller,594927,WAS,NL,2B
Roberto Perez,572027,WAS,NL,2B
Adrian Sanchez,506703,WAS,NL,2B
Jack Wilson,333292,ATL,NL,2B
Carlos Guillen,136722,SEA,AL,2B
Julio Lugo,150061,CLE,AL,2B
Geoff Blum,150398,ARI,NL,3B
Bobby Borchering,545334,ARI,NL,3B
Jimmy Comerota,594786,ARI,NL,3B
Eric Groff,595232,ARI,NL,3B
Matt Helm,545344,ARI,NL,3B
Dan Kaczrowski,572960,ARI,NL,3B
Cody Ransom,285068,ARI,NL,3B
Ryan Roberts,440251,ARI,NL,3B
Eddie Rogers,407855,ARI,NL,3B
Ryan Wheeler,572253,ARI,NL,3B
Shawn Bowman,452665,ATL,NL,3B
Brooks Conrad,462405,MIL,NL,3B
Brandon Drury,592273,ATL,NL,3B
Carlos Franco,554238,ATL,NL,3B
Brandon Hicks,518794,ATL,NL,3B
Chipper Jones,116706,ATL,NL,3B
Joe Leonard,592495,ATL,NL,3B
Donell Linares,544881,ATL,NL,3B
Dan Nelson,448595,ATL,NL,3B
Martin Prado,445988,ATL,NL,3B
Edward Salcedo,581685,ATL,NL,3B
Josh Bell,458679,BAL,AL,3B
Buck Britton,542970,BAL,AL,3B
Tyler Kelly,571841,BAL,AL,3B
Dudley Leonora,570727,BAL,AL,3B
Dale Mollenhauer,444962,BAL,AL,3B
Michael Mosby,594934,BAL,AL,3B
Mark Reynolds,448602,BAL,AL,3B
Carlos Rojas,471069,BAL,AL,3B
Jonathan Schoop,570731,BAL,AL,3B
Brandon Waring,519397,BAL,AL,3B
Mike Aviles,449107,BOS,AL,3B
Hector Luna,425659,PHI,NL,3B
Heiker Meneses,542344,BOS,AL,3B
Will Middlebrooks,519025,BOS,AL,3B
David Renfroe,572062,BOS,AL,3B
Nick Robinson,595381,BOS,AL,3B
Drew Sutton,450300,BOS,AL,3B
Jason Thompson,572203,BOS,AL,3B
Alex Valdez,465017,BOS,AL,3B
Kolbrin Vitek,592830,BOS,AL,3B
Kevin Youkilis,425903,BOS,AL,3B
Jon Gilmore,518724,CHA,AL,3B
Dallas McPherson,425774,CHA,AL,3B
Brent Morel,543569,CHA,AL,3B
Greg Paiml,519103,CHA,AL,3B
Jeffer Patino,500875,CHA,AL,3B
Rangel Ravelo,592660,CHA,AL,3B
Yolmer Sanchez,570560,CHA,AL,3B
Kyle Shelton,545146,CHA,AL,3B
Juan Silverio,534649,CHA,AL,3B
Austin Yount,543958,CHA,AL,3B
Matthew Cerda,543016,CHN,NL,3B
Willson Contreras,575929,CHN,NL,3B
Blake DeWitt,455088,CHN,NL,3B
Ryan Flaherty,475247,CHN,NL,3B
Dustin Geiger,594830,CHN,NL,3B
Josh Vitters,519388,CHN,NL,3B
Miguel Cairo,111867,CIN,NL,3B
Eric Campbell,448274,CIN,NL,3B
Mike Costanzo,453068,CIN,NL,3B
Samuel Diaz,570148,CIN,NL,3B
Juan Francisco,464433,CIN,NL,3B
Todd Frazier,453943,CIN,NL,3B
Jorge Jimenez,501892,CIN,NL,3B
Jake Kahaulelio,518868,CIN,NL,3B
Frank Pfister,543645,CIN,NL,3B
