mlbamID,playerName,team,league,defaultPos,Age,W,L,S,G,GS,IP,H,R,ER,HR,BB,K,WP,HBP,G_SP,G_RP
519272,Lance Sewell,,,,23,1,4,,33,2,48,59,45,42,12,39,34,12,0,,
519284,Chris Siegfried,,,,24,3,5,,33,4,61,75,57,53,13,48,33,7,0,,
519289,Jacob Smith,,,,24,1,4,,20,1,31,41,25,22,2,23,15,2,0,,
519291,Matt Smith,,,,24,1,2,,22,1,23,25,16,15,4,13,15,2,0,,
519302,Luke Sommer,,,,24,3,3,,41,0,58,63,33,28,7,13,36,1,0,,
519318,Spencer Steedley,MIN,AL,RP,24,4,5,,54,1,62,76,49,44,9,39,39,8,0,,
519326,Hunter Strickland,,,,21,4,9,,22,17,99,139,88,77,21,30,41,6,0,,
519338,Ryan Tatusko,,,,24,4,9,,27,16,102,134,89,79,17,56,49,14,0,,
519348,Daniel Thomas,,,,23,1,2,,22,0,25,27,17,16,3,20,17,0,0,,
519381,Pat Venditte,,,,24,3,2,,45,0,52,57,29,25,5,17,41,1,0,,
519391,Jay Voss,FLO,NL,RP,22,2,4,,35,4,53,62,39,34,7,33,35,4,0,,
519392,Brian Wabick,,,,22,3,5,,34,1,61,68,36,31,5,24,36,12,0,,
519393,Marcus Walden,,,,21,2,3,,8,7,39,50,33,30,7,24,19,2,0,,
519403,Thad Weber,DET,AL,SP,25,6,8,,20,20,106,134,79,70,17,33,47,9,0,,
519409,Luke Wertz,,,,24,1,2,,21,0,31,33,21,19,4,21,20,2,0,,
519416,Jason White,BAL,AL,SS,25,0,0,,9,0,9,11,5,5,1,3,7,0,0,,
519437,Chris Withrow,LAN,NL,SP,20,7,9,,24,22,112,110,67,62,9,74,88,9,1,,
519455,Jordan Zimmermann,WAS,NL,SP,23,3,4,,13,12,66,67,38,34,9,26,60,1,2,16,0
519488,Cephas Howard,,,,25,0,1,,10,0,11,12,7,7,1,8,7,1,0,,
519769,Jeff Icenogle,,,,25,2,5,,19,13,71,82,53,48,12,47,52,8,0,,
520270,Diego Echeverria,,,,25,1,5,,29,3,54,76,61,57,13,54,21,9,0,,
520470,Matt German,PHI,NL,RP,25,1,2,,26,0,30,30,20,18,4,19,27,2,0,,
520529,Chris Anderson,,,,23,1,2,,29,0,35,42,25,22,6,17,20,5,1,,
520531,Ben Swaggerty,KCA,AL,RP,27,3,5,,45,0,61,73,44,39,5,45,45,5,0,,
520768,Blake Brannon,,,,24,1,3,,30,1,45,47,31,29,7,33,32,2,0,,
520848,Philip Bartleski,,,,27,2,3,,25,0,37,41,24,22,4,20,26,1,0,,
520973,Jairo Heredia,,,,20,3,6,,13,13,58,75,48,43,11,31,32,5,0,,
521055,Maikel Cleto,,,,20,2,6,,14,13,64,80,50,45,11,33,31,14,0,,
521448,Jason Glushon,OAK,AL,RP,24,1,2,,18,2,38,49,30,26,7,13,16,1,0,,
521659,Yoon-Hee Nam,,,,22,2,5,,34,3,63,80,57,52,13,44,44,7,0,,
521689,Anthony Norman,,,,25,0,0,,9,0,9,10,6,6,1,6,7,0,0,,
522228,Carlos Pimentel,,,,20,3,7,,24,14,94,124,85,77,21,54,50,12,0,,
523256,Brett Hunter,,,,22,0,1,,30,7,45,48,47,46,5,87,35,14,0,,
523278,Jacob Thompson,,,,23,5,11,,26,24,142,161,101,91,22,87,87,10,1,,
523408,Adam Bowling,,,,26,1,2,,18,2,29,38,26,23,7,12,15,0,0,,
523648,Mark Hamburger,,,,22,2,8,,44,0,62,84,59,53,13,41,33,13,0,,
523769,Hector Garcia,,,,24,1,3,,10,6,34,40,26,24,3,28,16,9,0,,
524108,Justin Fiske,SLN,NL,RP,25,1,1,,23,4,42,42,24,22,4,24,31,3,0,,
525630,Ryne Miller,BOS,AL,RP,24,4,6,,40,2,71,89,56,50,10,39,47,3,0,,
525665,Matthew Sartor,LAN,NL,RP,25,4,6,,50,0,72,76,47,43,11,34,57,10,0,,
525728,Mick Mattaliano,,,,25,1,3,,28,0,28,41,26,23,5,13,9,2,0,,
525768,Tim Collins,TOR,AL,RP,20,5,7,,48,0,65,62,41,38,7,50,64,6,0,,
526269,Hung-Wen Chen,CHN,NL,SP,23,6,10,,27,25,132,154,93,83,21,42,75,4,0,,
534428,Esmailin Caridad,CHN,NL,SP,26,4,7,,21,16,89,97,61,56,16,35,59,1,1,0,14
534631,Elih Villanueva,FLO,NL,SP,23,7,9,,21,19,117,131,71,62,15,31,68,5,0,,
538164,Carlos Gonzalez,,,,24,1,2,,27,0,33,36,21,19,6,11,24,4,1,,
539441,Jared Simon,,,,25,2,4,,35,0,36,42,26,23,7,14,23,1,0,,
541077,Jeff Dietz,ARI,NL,RP,24,4,5,,43,0,62,67,40,36,7,28,47,8,0,,
542459,Jose Valdez,,,,26,3,6,,50,3,66,74,53,48,11,48,50,18,0,,
542553,Jose Rosario,,,,23,5,7,,19,16,88,93,55,50,9,40,60,8,0,,
542872,Kyle Allen,,,,26,5,11,,24,19,114,118,78,72,17,78,77,14,1,,
542879,John Anderson,,,,21,4,6,,22,21,102,132,78,66,14,50,55,9,1,,
542910,Trey Barham,,,,24,2,4,,29,3,43,48,26,23,3,20,23,5,0,,
542914,Anthony Bass,,,,22,5,7,,26,17,89,89,50,46,11,49,53,9,0,,
542919,Eric Beaulac,,,,23,4,7,,19,15,83,83,51,46,10,53,68,14,0,,
542946,Jeremy Bleich,NYA,AL,SP,22,6,13,,26,26,135,170,108,96,21,77,75,15,1,,
542947,Richard Bleier,,,,22,7,10,,23,21,126,164,90,75,14,33,58,6,0,,
542958,Michael Bowman,,,,22,4,7,,19,17,92,96,56,52,8,66,55,5,0,,
542959,Brandon Braboy,,,,24,2,5,,29,9,66,86,59,53,14,35,35,13,0,,
542961,Dustin Brader,,,,24,1,2,,22,0,34,44,29,26,6,19,19,4,0,,
542971,Owen Brolsma,,,,25,1,2,,32,0,39,50,32,29,7,27,17,7,0,,
542977,George Brown,,,,23,4,5,,20,13,72,78,45,40,8,37,42,7,0,,
542988,Adam Bullard,,,,22,0,1,,10,0,12,13,10,9,2,12,7,2,0,,
542996,David Cales,CHN,NL,RP,22,2,3,,41,0,51,52,31,29,7,24,37,3,0,,
543031,Tyler Cloyd,,,,22,7,11,,22,21,124,146,87,78,19,54,67,3,0,,
543090,Tom Davis,,,,23,1,2,,16,2,26,29,19,17,6,11,15,2,0,,
543115,Johnny Dorn,,,,24,6,10,,23,23,123,141,82,72,13,61,64,15,0,,
543118,Oliver Drake,,,,23,3,9,,18,16,86,118,72,61,11,44,42,10,0,,
543123,Jose Duran,,,,24,2,6,,29,4,56,68,48,44,12,40,32,6,0,,
543136,Cody Eppley,,,,24,2,2,,41,0,65,76,39,33,7,12,43,7,0,,
543141,Bryan Evans,,,,22,3,6,,34,7,82,98,58,51,11,38,47,8,0,,
543155,Stephen Fife,,,,23,3,4,,17,12,71,92,56,48,12,22,44,8,0,,
543160,Justin Fitzgerald,,,,23,1,2,,34,0,43,46,29,27,6,29,33,11,0,,
543163,Ryan Flannery,,,,24,4,2,,44,0,49,51,24,21,1,22,31,0,0,,
543165,Marquis Fleming,,,,23,3,4,,38,0,49,58,43,40,10,40,34,5,0,,
543209,Jared Gayhart,DET,AL,RP,23,4,6,,44,4,74,82,48,43,5,45,46,11,0,,
543225,Kyle Godfrey,,,,23,2,3,,26,2,43,49,29,26,6,23,27,3,0,,
543237,Scott Gorgen,SLN,NL,SP,23,4,10,,21,18,94,99,69,66,18,73,70,7,0,,
543251,Brian Grening,CLE,AL,RP,24,1,2,,29,1,40,48,31,28,7,28,31,4,0,,
543271,Erik Hamren,,,,23,2,4,,31,0,41,46,33,31,4,37,23,15,0,,
543272,Brad Hand,,,,19,4,11,,18,18,86,92,64,60,11,79,66,22,0,,
543286,Shawn Haviland,,,,24,4,10,,24,21,112,141,87,76,14,62,58,17,0,,
543307,Graham Hicks,,,,19,2,6,,11,11,52,63,42,39,9,38,27,6,1,,
543351,Jay Jackson,CHN,NL,SP,22,4,8,,20,18,98,99,63,58,15,49,83,5,0,,
543367,Jimmy Johnson,,,,24,2,2,,35,0,45,42,21,18,2,20,31,3,0,,
543385,Shane Kaufman,SFN,NL,RP,24,2,4,,38,0,44,50,34,31,8,27,31,4,0,,
543389,Jeremy Kehrt,,,,24,3,4,,22,4,68,86,49,42,7,23,35,5,0,,
543391,Casey Kelly,,,,20,6,6,,17,17,89,107,58,51,9,27,49,8,1,,
543397,Tim Kiely,LAA,AL,SP,24,4,10,,24,18,116,165,103,89,27,29,47,4,0,,
543400,Aaron King,,,,20,4,10,,22,22,98,105,74,70,17,74,66,18,1,,
543402,Chris Kirkland,,,,24,2,6,,16,11,65,76,51,47,11,45,40,15,0,,
543407,Alan Knotts,,,,24,2,3,,26,0,40,45,22,18,2,16,25,8,0,,
543408,Tom Koehler,,,,23,6,8,,21,20,103,109,65,59,9,71,69,10,0,,
543413,Wade Korpi,,,,23,2,4,,32,4,53,57,41,39,10,44,45,6,0,,
543418,Ryan Kulik,SLN,NL,SP,24,5,10,,22,20,111,131,76,68,17,47,48,7,0,,
543463,Andy Loomis,,,,24,2,4,,38,0,52,59,40,36,9,34,40,4,0,,
543466,Brett Lorin,,,,22,3,8,,20,19,91,104,65,59,15,51,58,11,0,,
543474,Carlos Luna,,,,23,1,4,,35,5,54,68,48,44,9,44,31,12,0,,
543475,Jordan Lyles,,,,19,7,11,,25,25,135,140,73,62,9,62,111,9,1,,
543477,Mike Lynn,,,,25,2,1,,25,0,36,34,17,16,1,20,25,10,0,,
543493,Brett Marshall,,,,20,3,7,,17,17,85,113,80,72,17,60,41,11,1,,
543520,Scott McGregor,,,,23,4,8,,27,10,76,88,46,39,6,28,36,10,0,,
543551,D.J. Mitchell,,,,23,11,8,,24,23,129,143,74,65,6,65,76,21,1,,
543577,Ashton Mowdy,,,,23,1,3,,37,1,47,57,42,38,13,30,36,10,0,,
543584,Rob Musgrave,,,,24,2,5,,34,6,61,63,42,38,14,34,53,7,0,,
543593,David Noles,,,,24,3,2,,15,5,37,37,19,17,2,17,26,2,0,,
543614,Ryan O'Shea,,,,23,3,9,,22,17,92,128,84,74,16,55,43,16,0,,
543621,Ryan Page,,,,24,6,11,,19,19,104,135,75,62,11,36,41,3,0,,
543634,Ryan Perry,DET,AL,RP,22,1,1,,29,0,34,33,19,17,3,19,30,3,1,0,53
543699,Tanner Roark,TEX,AL,SP,23,4,6,,30,9,70,83,52,47,10,38,45,7,0,,
543700,David Roberts,,,,23,2,5,,38,0,59,74,47,42,9,36,31,6,0,,
543733,Philip Rummel,,,,24,2,4,,29,4,52,63,36,31,6,25,25,4,0,,
543749,Neil Schenk,,,,23,2,6,,36,1,58,73,46,40,10,29,36,9,0,,
543754,Michael Schwimer,,,,23,3,2,,45,0,55,49,25,22,3,28,55,4,0,,
543766,Bryan Shaw,,,,22,3,5,,23,13,78,84,52,48,8,43,51,11,0,,
543767,Scott Shaw,,,,23,4,10,,22,22,115,121,77,70,19,64,75,15,0,,
543793,Matthew Smith,,,,26,0,1,,13,1,16,20,15,14,5,9,9,0,0,,
543802,Mark Sorensen,,,,23,4,7,,18,18,99,135,81,70,17,37,38,11,0,,
543808,Cliff Springston,,,,23,1,4,,16,4,35,53,38,33,10,15,14,2,0,,
543811,Christian Staehely,,,,24,3,2,,25,0,35,39,21,18,1,22,22,5,0,,
543819,Zachary Stewart,TOR,AL,RP,23,3,2,,34,9,77,76,38,33,4,36,56,3,0,,
543821,Tyler Stohr,,,,23,2,3,,44,0,45,53,32,28,4,26,26,5,0,,
543834,Richard Sullivan,ATL,NL,SP,22,6,9,,20,20,112,121,67,59,8,58,64,11,0,,
543863,Tyler Trice,,,,23,2,5,,37,0,46,57,36,32,7,24,26,9,0,,
543864,Tyler Tufts,,,,23,2,2,,32,0,53,63,31,25,3,17,28,4,0,,
543880,Adam Veres,,,,21,2,5,,28,7,58,65,40,36,8,38,39,4,0,,
543883,Nick Vincent,,,,23,2,4,,47,2,55,55,32,28,8,28,43,2,0,,
543913,Cole White,,,,24,0,0,,15,0,21,27,17,15,3,16,13,5,0,,
543919,Josh Whitlock,,,,23,2,5,,26,5,55,68,48,43,13,24,31,7,0,,
543938,Shane Wolf,,,,23,3,6,,23,16,101,114,63,55,12,37,64,11,0,,
543941,Bryan Woodall,,,,23,3,5,,36,0,55,62,37,32,6,25,41,5,0,,
543951,Jared Yecker,,,,23,2,3,,37,0,50,52,35,32,7,39,48,18,0,,
543953,Corey Young,TEX,AL,RP,23,1,2,,38,0,47,52,34,31,5,36,34,7,0,,
543956,Russell Young,,,,24,5,7,,22,21,110,139,73,62,11,35,48,7,0,,
544146,Barry Bowden,,,,25,3,4,,46,0,54,61,38,35,6,36,42,12,0,,
544242,Kenneth Moreland,,,,23,5,9,,17,17,91,127,77,67,21,19,43,6,1,,
544254,Brad Hinkle,,,,25,0,2,,13,2,22,29,21,19,7,11,15,0,0,,
544258,Justin Garcia,,,,23,5,10,,50,0,85,104,63,54,12,32,50,4,0,,
544261,David Slovak,,,,23,1,2,,22,0,27,30,18,16,2,19,12,1,0,,
544365,Manuel Banuelos,,,,19,6,8,,25,19,102,115,66,58,11,47,63,18,1,,
544568,Wilton Rodriguez,,,,19,1,2,,4,4,25,29,17,15,4,9,16,3,1,,
544825,Jose Garcia,,,,18,3,5,,35,4,65,74,49,46,13,44,43,5,0,,
545893,Jeff Williams,,,,26,1,3,,20,0,26,33,21,18,5,9,15,0,0,,
545989,Ryan Searle,,,,20,5,8,,19,18,85,93,55,50,6,49,41,3,0,,
571804,Brett Jackson,,,,25,2,3,,39,1,45,49,31,29,8,24,34,2,2,,
572152,Paul Smyth,,,,26,2,0,,30,0,36,35,14,12,1,8,28,0,0,,
573146,Scott Schneider,,,,31,3,5,,17,11,74,72,35,32,7,26,57,7,1,,
573248,Andrew Wilson,,,,29,0,0,,10,0,11,10,5,5,1,4,9,0,0,,
573655,Paul Heidler,,,,23,0,0,,10,0,12,15,11,10,3,8,8,0,0,,
,Jeremy Ware,,,,34,0,2,,16,2,30,37,27,25,8,16,15,2,0,,
,Jesus Castillo,,,,25,6,8,,27,25,132,145,82,75,14,60,66,7,0,,
,Jesus Soto,,,,23,2,3,,44,0,47,49,27,25,6,21,35,2,2,,
,Robert Felmy,,,,25,0,0,,9,0,11,11,5,5,1,4,7,0,0,,
,Ronald Hill,,,,27,1,2,,28,0,37,44,30,27,7,24,23,1,0,,
,Terry Large,,,,26,4,5,,52,0,66,81,49,44,6,39,34,8,0,,
,Thomas Brewer,,,,25,3,6,,30,11,77,89,53,48,12,36,48,11,0,,
