mlbamID,playerName,team,league,defaultPos,W,L,BFP,IP,H,HR,BB,K,HBP,R,ER,Age,G_SP,G_RP
430588,Fernando Nieve,HOU,NL,,3,3,243,56,56,6,22,50,2,28,26,26,0,11
430589,Chad Qualls,ARI,NL,,4,3,295,70,69,6,21,62,3,31,29,30,0,77
430594,Renyel Pinto,FLO,NL,,4,4,332,75,68,7,42,75,4,37,34,26,0,67
430597,Phil Dumatrait,PIT,NL,,3,4,259,57,64,6,27,37,2,34,31,27,11,10
430599,Joe Blanton,PHI,NL,,13,9,827,196,203,19,54,127,5,93,86,28,33,0
430606,Mike Adams,SDN,NL,,4,3,270,65,56,5,24,65,2,25,23,30,0,54
430610,Dennis Sarfate,BAL,AL,,4,4,312,70,60,6,46,73,4,34,31,28,4,53
430617,Scott Dohmann,TBA,AL,,4,3,269,63,59,6,26,56,2,29,27,31,0,12
430618,Justin Hampson,SDN,NL,,4,3,257,61,56,5,21,50,2,26,24,29,0,35
430629,Joel Hanrahan,WAS,NL,,4,4,311,71,66,6,37,76,2,34,31,27,0,69
430630,Jason Frasor,TOR,AL,,3,3,246,56,52,5,29,53,2,27,25,31,0,49
430634,Sean Burnett,PIT,NL,,3,4,274,61,64,6,32,43,2,35,32,26,0,58
430636,Ian Snell,PIT,NL,,9,10,764,174,182,19,74,141,5,94,87,27,31,0
430641,Blaine Boyer,ATL,NL,,4,3,253,59,56,5,25,53,2,27,25,27,0,76
430642,Jose Capellan,HOU,NL,,2,3,204,46,50,5,18,31,2,26,24,28,0,1
430646,Jake Woods,SEA,AL,,4,3,245,57,55,6,24,44,2,28,26,27,0,15
430650,Edwin Moreno,,,,2,3,207,47,45,7,23,39,2,26,24,28,,
430654,Brian Bass,BAL,AL,,3,3,240,55,59,6,19,34,3,29,27,27,4,45
430657,Cha Seung Baek,SDN,NL,,5,5,415,98,99,11,28,67,3,47,43,29,21,11
430661,Dustin McGowan,TOR,AL,,7,6,506,118,116,11,44,94,4,56,52,27,19,0
430663,Brian Bruney,NYA,AL,,3,2,204,46,42,4,26,43,2,23,21,27,1,31
430665,Brandon Medders,SFN,NL,,4,3,284,64,64,6,31,47,3,34,31,29,0,18
430666,Phil Stockman,ATL,NL,,2,2,131,30,27,4,16,28,1,15,14,29,0,6
430673,Ramon Ramirez,BOS,AL,,5,3,272,64,58,4,27,61,2,27,25,27,0,71
430674,Yhency Brazoban,LAN,NL,,1,2,107,25,25,4,10,20,1,14,13,29,0,2
430675,Sean Henn,MIN,AL,,2,2,160,36,34,3,20,33,1,18,17,28,0,4
430683,Justin Germano,SDN,NL,,7,8,606,139,162,18,40,74,5,81,75,26,6,6
430831,Jeff Bennett,ATL,NL,,4,3,274,63,62,4,28,47,3,30,28,29,4,68
430837,Lenny DiNardo,KCA,AL,,3,6,370,81,103,9,31,42,4,54,50,29,2,9
430884,Jesse Crain,MIN,AL,,4,3,256,60,60,5,20,48,2,28,26,27,0,66
430889,Bill Murphy,,,,4,4,305,68,67,7,38,65,3,37,34,28,,
430900,Michael Wuertz,OAK,AL,,3,3,262,61,57,6,28,48,1,29,27,30,0,45
430904,Paul Maholm,PIT,NL,,9,10,755,175,189,18,56,116,8,91,84,27,31,0
430911,David Aardsma,SEA,AL,,4,3,283,65,56,6,35,63,3,30,28,27,0,47
430912,Matt Cain,SFN,NL,,11,10,805,189,174,17,76,166,6,85,79,24,34,0
430913,Brad Hennessey,BAL,AL,,4,4,318,72,83,9,25,39,2,43,40,29,4,13
430935,Cole Hamels,PHI,NL,,14,7,762,187,168,23,47,173,3,77,71,25,33,0
430941,George Sherrill,BAL,AL,,3,2,184,43,36,4,22,42,1,19,18,32,0,57
430950,Brian Gordon,TEX,AL,,3,2,204,47,52,6,15,32,2,26,24,30,0,3
430962,Dustin Nippert,TEX,AL,,4,3,263,60,63,6,25,51,2,32,30,28,6,14
430963,Tony Pena,ARI,NL,,4,4,318,75,76,7,22,56,3,35,32,27,0,72
431148,Scott Kazmir,TBA,AL,,11,7,678,161,136,18,67,175,5,69,64,25,27,0
432934,Chris Young,SDN,NL,,6,6,490,114,102,14,49,95,4,54,50,30,18,0
433578,Lance Cormier,TBA,AL,,3,4,276,63,68,6,26,41,2,34,31,28,1,44
433579,John Danks,CHA,AL,,8,9,657,151,162,20,52,130,5,83,77,24,33,0
433581,Brad Thompson,SLN,NL,,3,3,263,61,66,5,18,35,3,31,29,27,6,20
433584,Fausto Carmona,CLE,AL,,8,6,562,129,134,10,54,77,7,66,61,25,22,0
433585,Jeff Francis,COL,NL,,9,9,733,169,187,20,53,117,6,93,86,28,24,0
433586,Santiago Casilla,OAK,AL,,4,3,250,59,54,5,23,52,2,26,24,29,0,51
433587,Felix Hernandez,SEA,AL,,12,9,775,185,174,16,64,164,6,80,74,23,31,0
433589,Yusmeiro Petit,ARI,NL,,6,7,499,117,119,20,35,93,3,63,58,24,8,11
433657,David Bush,MIL,NL,,10,10,764,180,188,25,45,120,10,93,86,29,29,2
434137,Logan Kensing,FLO,NL,,3,3,256,58,52,6,32,58,3,29,27,26,0,48
434159,Dan Meyer,FLO,NL,,7,6,502,115,107,14,57,100,3,58,54,27,4,7
434180,Kameron Loe,TEX,AL,,3,3,246,56,63,5,20,36,2,31,29,27,0,14
434181,Brandon League,TOR,AL,,4,3,262,61,60,4,24,44,3,28,26,26,0,31
434298,Todd Coffey,MIL,NL,,4,4,298,70,71,7,23,54,3,34,31,28,0,26
434378,Justin Verlander,DET,AL,,12,8,796,185,176,18,70,150,12,88,81,26,33,0
434438,Billy Buckner,ARI,NL,,6,9,598,134,151,19,55,90,5,82,76,25,0,10
434442,J.P. Howell,TBA,AL,,5,3,318,76,68,6,28,83,3,31,29,26,0,64
434479,Mike Hinckley,WAS,NL,,3,5,304,66,72,8,39,48,3,42,39,26,0,14
434480,Darrell Rasner,NYA,AL,,5,5,418,96,105,11,31,62,4,52,48,28,20,4
434482,Jesse Carlson,TOR,AL,,4,4,297,69,67,8,25,60,3,34,31,28,0,69
434525,Brad Nelson,MIL,NL,RP,3,3,218,50,53,6,19,32,2,27,25,27,0,0
434538,Francisco Liriano,MIN,AL,,8,6,542,127,127,13,44,112,4,61,56,25,14,0
434565,Robinson Tejeda,KCA,AL,,3,3,249,57,53,4,29,56,2,27,25,27,1,28
434578,Joe Saunders,LAA,AL,,10,10,769,180,193,20,53,109,6,93,86,28,31,0
434579,Steven Shell,WAS,NL,,4,4,294,69,66,8,23,64,3,33,31,26,0,39
434587,Devon Lowery,KCA,AL,,1,3,177,38,42,6,22,27,2,26,24,26,0,5
434590,Yorman Bazardo,PHI,NL,,6,8,570,127,148,18,50,62,6,81,75,24,0,3
434591,Randy Messenger,SEA,AL,,4,4,304,70,73,7,27,43,2,36,33,27,0,13
434592,Chris Resop,ATL,NL,,3,3,218,50,50,4,22,39,2,25,23,26,0,16
434619,Enrique Gonzalez,SDN,NL,,6,7,508,113,127,13,52,69,4,69,64,26,0,4
434622,Ubaldo Jimenez,COL,NL,,10,9,738,166,163,15,86,143,8,86,80,25,34,0
434623,Juan Morillo,COL,NL,,3,4,285,61,59,7,45,61,3,37,34,25,0,1
434627,Ryan Speier,COL,NL,,3,3,234,53,56,5,21,39,3,28,26,29,0,43
434628,Jason Hammel,TBA,AL,,4,3,287,67,65,6,27,54,2,32,30,26,5,35
434637,Matt Lindstrom,FLO,NL,,4,3,274,64,62,4,25,54,2,28,26,29,0,66
434638,Brian Burres,TOR,AL,,6,8,570,127,146,18,51,78,6,80,74,28,22,9
434641,Juan Gutierrez,,,,5,8,526,118,130,17,51,83,5,72,67,25,,
434643,Wandy Rodriguez,HOU,NL,,8,8,638,148,151,17,52,124,5,75,69,30,25,0
434663,Leo Nunez,FLO,NL,,4,2,239,57,51,5,19,53,3,24,22,25,0,45
434665,Nick Masset,CIN,NL,,3,3,243,57,56,5,22,47,2,27,25,27,1,41
434666,Josh Rupe,TEX,AL,,3,2,191,43,45,4,20,28,3,24,22,26,0,46
434668,Manny Delcarmen,BOS,AL,,6,3,315,75,67,5,28,70,3,30,28,27,0,73
434669,Luis Mendoza,TEX,AL,,7,7,562,126,148,15,46,64,6,77,71,25,11,14
434671,Anibal Sanchez,FLO,NL,,5,5,409,93,92,9,43,74,5,48,44,25,10,0
434672,Chris Smith,BOS,AL,,4,3,266,62,63,8,21,45,2,32,30,28,0,12
434678,Kyle Davies,KCA,AL,,6,9,588,130,150,16,57,85,4,81,75,25,21,0
434679,Anthony Lerew,,,,3,4,298,66,72,10,32,43,3,41,38,26,,
434701,Franquelis Osoria,KCA,AL,,3,4,295,66,83,7,20,34,3,41,38,27,0,43
434718,Huston Street,COL,NL,,5,3,272,66,56,6,22,74,2,26,24,25,0,63
434884,Ryan Rowland-Smith,SEA,AL,,4,3,276,65,59,6,27,54,2,29,27,26,12,35
434958,Sean Green,NYN,NL,,5,3,311,72,70,3,30,57,4,32,30,30,0,72
434978,Marino Salas,PIT,NL,,3,4,260,59,57,9,31,45,2,33,31,27,0,13
435039,Anthony Reyes,CLE,AL,,7,7,539,123,130,16,47,82,6,69,64,27,6,10
435043,Zach Duke,PIT,NL,,8,10,712,164,196,16,42,78,6,92,85,26,31,0
435044,Scott Baker,MIN,AL,,10,8,689,163,170,20,39,127,5,80,74,27,28,0
435080,Thomas Diamond,TEX,AL,SP,2,5,306,63,73,12,46,47,4,50,46,26,,
435140,Hayden Penn,BAL,AL,,4,5,371,84,95,13,33,51,2,52,48,24,,
435158,Keiichi Yabu,SFN,NL,,2,2,172,38,40,3,19,28,2,21,19,40,0,60
435178,Josh Johnson,FLO,NL,,6,5,408,96,96,8,34,80,2,45,42,25,14,0
435179,Scott Olsen,WAS,NL,,8,12,774,176,197,26,65,116,4,105,97,25,33,0
435221,Brandon McCarthy,TEX,AL,,5,4,345,79,83,11,31,52,2,44,41,25,5,0
435261,Zach Miner,DET,AL,,5,3,322,75,74,5,29,53,3,34,31,27,13,32
435298,Jeff Niemann,TBA,AL,,6,7,488,112,113,17,47,86,5,63,58,26,2,3
435400,Jason Motte,SLN,NL,,4,3,251,60,50,6,25,72,2,25,23,27,0,12
435500,Dan Giese,NYA,AL,,4,2,240,57,57,5,17,46,2,26,24,32,3,17
435538,Bill Bray,CIN,NL,,4,3,260,62,54,6,25,65,2,26,24,26,0,63
435618,Jeremy Accardo,TOR,AL,,3,3,210,49,50,4,17,36,2,24,22,27,0,16
435619,Patrick Misch,SFN,NL,,4,4,294,69,69,7,22,59,3,33,31,27,7,8
435620,Jack Taschner,SFN,NL,,3,4,259,59,58,6,27,51,2,30,28,31,0,67
435638,Zach Jackson,CLE,AL,,8,8,641,146,164,17,52,78,7,84,78,26,9,2
435658,Jorge Campillo,ATL,NL,,8,7,558,130,141,15,37,86,4,68,63,30,25,14
441368,Alberto Castillo,BAL,AL,,2,2,158,36,37,5,14,27,3,20,19,33,0,28
442707,Mark DiFelice,MIL,NL,,3,2,184,45,39,5,11,48,2,18,17,32,0,15
443563,Alex Serrano,LAA,AL,,2,2,153,35,41,6,10,20,1,22,20,28,0,1
444126,Rafael Rodriguez,LAA,AL,RP,3,4,266,60,66,8,26,39,2,36,33,24,,
444127,Warner Madrigal,TEX,AL,,3,3,253,57,60,7,26,44,2,32,30,25,1,30
444354,Daryl Thompson,CIN,NL,,5,6,430,99,102,16,38,69,3,56,52,23,3,0
444360,Daniel Davidson,,,,2,2,173,39,42,4,15,27,2,21,19,28,,
444370,Carlos Muniz,NYN,NL,,3,3,247,57,55,8,23,45,2,30,28,28,0,18
444371,Jeff Karstens,PIT,NL,,6,6,461,108,112,14,33,67,2,55,51,26,9,0
444382,Eddie Bonine,DET,AL,,7,6,520,122,134,18,31,55,6,68,63,28,5,0
444440,Nick Adenhart,LAA,AL,,6,9,642,139,159,17,79,87,5,92,85,22,3,0
444446,Collin Balester,WAS,NL,,6,9,611,138,150,21,53,97,7,82,76,23,15,0
444520,Craig Breslow,MIN,AL,,4,3,259,61,57,5,23,55,2,27,25,28,0,49
444836,Aaron Laffey,CLE,AL,,9,8,635,147,160,14,47,82,8,77,71,24,16,0
444857,Scott Feldman,TEX,AL,,4,3,291,66,71,6,26,43,4,36,33,26,25,3
444864,Jimmy Barthmaier,PIT,NL,,6,7,524,117,123,15,58,87,5,68,63,25,3,0
444865,Jason Hirsh,COL,NL,,6,7,522,116,126,18,55,70,4,72,67,27,1,3
444884,Chris Ray,BAL,AL,,3,2,169,40,36,4,16,36,2,18,17,27,,
444970,James Parr,ATL,NL,,7,8,610,139,146,21,56,96,4,80,74,23,5,0
445060,Ricky Nolasco,FLO,NL,,9,7,572,137,137,17,32,112,5,64,59,26,32,2
445090,Bobby Korecky,ARI,NL,,4,4,326,74,82,8,29,49,2,42,39,29,0,16
445156,Sean Marshall,CHN,NL,,7,6,506,117,120,15,42,86,5,62,57,26,7,27
445163,Casey Janssen,TOR,AL,,3,3,219,52,54,4,14,34,2,24,22,27,,
445222,Jack Cassel,CLE,AL,,7,8,613,139,165,15,47,77,5,82,76,28,3,6
445246,Jeff Fulchino,HOU,NL,,3,3,217,50,50,5,21,43,2,25,23,29,0,12
445590,Eric Stults,LAN,NL,,8,8,618,144,145,19,53,110,4,75,69,29,7,0
445599,Scott Moore,BAL,AL,,1,3,163,34,36,5,26,24,2,24,22,25,0,0
445926,Jesse Chavez,PIT,NL,,4,4,301,70,70,9,27,60,2,36,33,25,0,15
445968,Dana Eveland,OAK,AL,,7,7,534,122,123,10,52,89,7,61,56,25,29,0
445984,Jesus Delgado,SEA,AL,,2,3,224,49,51,5,29,38,2,29,27,25,0,2
446207,Josh Geer,SDN,NL,,9,10,721,170,174,22,52,99,5,86,80,26,5,0
446209,Jesse Litsch,TOR,AL,,9,9,711,167,179,20,44,100,8,86,80,24,28,1
446321,Ross Detwiler,,,,3,6,373,81,89,12,47,58,4,54,50,23,,
446333,Eddie Kunz,NYN,NL,,2,2,187,42,43,5,22,30,2,24,22,23,0,4
446341,Scott Richmond,TOR,AL,,5,6,459,106,112,17,36,73,4,60,56,29,5,0
446453,Levale Speigner,FLO,NL,,3,3,233,53,58,5,21,34,2,29,27,28,0,7
446454,Brian Bannister,KCA,AL,,6,9,627,142,167,18,45,83,6,85,79,28,32,0
446624,Charlie Haeger,LAN,NL,,8,10,712,159,163,20,78,111,10,92,85,25,0,4
446884,T.J. Beam,TOR,AL,,3,4,273,63,63,8,24,43,2,33,31,28,0,32
446899,Brad Ziegler,OAK,AL,,4,4,308,73,72,5,24,48,2,32,30,29,0,47
447714,Eric O'Flaherty,ATL,NL,,3,3,218,51,48,4,21,39,3,23,21,24,0,7
448147,Nick Blackburn,MIN,AL,,8,9,657,153,176,19,34,77,6,84,78,27,33,0
448159,Manny Parra,MIL,NL,,7,7,539,124,125,12,53,105,4,63,58,26,29,3
448165,Matt Capps,PIT,NL,,4,3,255,62,59,6,13,50,2,26,24,25,0,49
448178,Kevin Jepsen,LAA,AL,,3,3,243,53,55,6,34,42,2,32,30,24,0,9
448179,Rich Hill,BAL,AL,,6,7,513,116,112,15,58,95,6,63,58,29,5,0
448200,Chris Sampson,HOU,NL,,4,4,302,72,76,6,17,44,3,34,31,31,11,43
448269,Bradley Bergesen,BAL,AL,SP,5,8,530,120,141,21,41,52,4,77,71,23,,
448306,James Shields,TBA,AL,,13,9,801,195,188,23,39,152,9,85,79,27,33,0
448592,Cla Meredith,SDN,NL,,5,3,307,74,72,5,21,54,2,30,28,26,0,73
448609,Tony Sipp,CLE,AL,RP,2,2,134,30,30,4,15,29,1,17,16,25,,
448656,Chad Reineke,SDN,NL,,7,7,515,120,110,16,53,97,3,59,55,27,3,1
448694,Randy Wells,CHN,NL,,4,3,256,60,58,6,22,58,2,28,26,26,0,4
448802,Jaime Garcia,SLN,NL,,6,6,476,108,108,13,52,86,5,59,55,22,1,9
448842,Eulogio De la Cruz,FLO,NL,,5,6,428,97,98,12,45,74,5,53,49,25,1,5
448857,Jose Ascanio,CHN,NL,,3,3,242,55,55,7,24,48,3,30,28,24,0,6
449060,Clay Rapada,DET,AL,,4,3,269,61,60,6,29,48,3,31,29,28,0,25
449072,Kyle McClellan,SLN,NL,,4,3,257,61,58,5,21,49,3,27,25,25,0,68
449079,Wesley Wright,HOU,NL,,4,4,284,64,57,7,37,65,3,32,30,24,0,71
449089,Adam Miller,CLE,AL,SP,4,4,327,75,77,9,31,56,3,40,37,24,,
449097,Jonathan Papelbon,BOS,AL,,6,2,268,68,55,5,13,75,2,21,19,28,0,67
449154,Justin Orenduff,LAN,NL,SP,4,6,410,90,94,19,50,70,5,61,56,26,,
449157,Mike Parisi,SLN,NL,,7,7,559,127,131,16,57,79,5,71,66,26,2,10
449777,Mitch Stetter,MIL,NL,,3,2,170,40,34,4,18,40,2,17,16,28,0,30
449820,Leo Rosales,ARI,NL,,3,4,245,55,59,8,24,40,2,33,31,28,0,27
450172,Edinson Volquez,CIN,NL,,11,8,708,166,138,16,78,170,9,71,66,25,32,1
450203,Charlie Morton,ATL,NL,,4,3,263,61,57,4,29,53,2,28,26,25,15,1
450212,Pat Neshek,MIN,AL,,4,2,214,52,44,5,17,57,2,20,19,28,0,15
450275,Mark Lowe,SEA,AL,,3,3,232,53,50,4,25,46,3,25,23,26,0,57
450282,Glen Perkins,MIN,AL,,6,7,511,115,133,17,40,68,4,71,66,26,26,0
450308,Jered Weaver,LAA,AL,,11,8,705,168,163,19,48,137,5,77,71,26,30,0
450312,Mark Worrell,SDN,NL,,4,3,284,67,55,7,33,71,2,29,27,26,0,4
450320,Carmen Pignatiello,CHN,NL,,3,3,236,53,56,7,24,43,2,30,28,26,0,2
450321,Bill White,CHN,NL,,3,4,287,62,61,8,42,58,3,38,35,30,0,8
450351,C.J. Wilson,TEX,AL,,4,3,253,58,55,6,27,52,3,29,27,28,0,50
450527,Alex Hinshaw,SFN,NL,,3,3,242,55,45,5,33,65,3,25,23,26,0,48
450545,Doug Mathis,TEX,AL,,5,6,464,103,122,14,43,55,4,66,61,26,4,4
451216,Brian Wilson,SFN,NL,,4,4,280,65,60,5,30,63,3,30,28,27,0,63
451256,Kurt Birkins,TBA,AL,,3,3,250,57,57,5,27,47,3,29,27,28,0,6
451257,Kason Gabbard,TEX,AL,,6,5,446,100,106,12,51,68,4,58,54,27,12,0
451262,A.J. Murray,TEX,AL,,2,2,169,39,40,4,16,31,1,20,19,27,2,0
451482,Armando Galarraga,DET,AL,,8,7,578,135,133,18,50,95,5,69,64,27,28,2
451491,Joel Zumaya,DET,AL,,3,2,184,42,36,3,24,40,1,18,17,24,0,21
451497,Brian Slocum,PIT,NL,,3,3,208,48,46,5,21,45,3,24,22,28,0,2
451532,Chad Billingsley,LAN,NL,,10,8,686,161,147,14,67,156,6,71,66,24,32,3
451584,Wade Davis,TBA,AL,SP,7,8,602,135,136,19,69,94,8,79,73,23,,
451595,Sean Gallagher,OAK,AL,,7,8,573,130,129,14,61,100,6,69,64,23,21,2
451596,Yovani Gallardo,MIL,NL,,7,5,453,108,95,10,40,112,3,45,42,23,4,0
451657,Chase Wright,MIL,NL,,5,7,506,113,121,17,55,63,6,70,65,26,,
451767,Freddy Dolsi,DET,AL,,3,3,252,57,56,5,29,38,3,30,28,26,0,42
451774,Matt DeSalvo,ATL,NL,,5,6,480,105,107,12,64,79,6,63,58,28,0,2
451788,Shaun Marcum,TOR,AL,,8,8,590,139,135,20,45,111,6,70,65,27,25,0
452075,Connor Robertson,NYN,NL,,4,3,252,58,56,6,25,52,3,29,27,27,0,6
452237,Taylor Tankersley,FLO,NL,,3,3,234,53,49,6,27,49,3,27,25,26,0,25
452240,Adam Russell,CHA,AL,,3,4,267,59,65,6,29,41,3,35,32,26,0,22
452241,Garrett Mock,WAS,NL,,6,8,523,120,124,15,48,99,5,65,60,26,3,23
452249,Micah Owings,CIN,NL,,7,7,553,128,125,16,45,99,11,66,61,26,18,4
452293,Jonathan Albaladejo,NYA,AL,,2,2,158,37,37,5,14,27,1,19,18,26,0,7
452298,Kevin Cameron,OAK,AL,,2,2,174,39,41,3,19,25,1,21,19,29,0,10
452657,Jon Lester,BOS,AL,,10,7,675,156,159,15,59,115,7,79,73,25,33,0
452676,Mitch Talbot,TBA,AL,,8,9,655,150,161,18,54,102,8,83,77,25,1,2
452718,Kyle Kendrick,PHI,NL,,9,9,712,162,183,21,53,78,10,95,88,24,30,1
452724,Billy Sadler,SFN,NL,,3,4,278,63,53,6,38,69,4,30,28,27,0,33
452725,Wes Littleton,BOS,AL,,5,3,305,71,69,6,28,51,4,34,31,26,0,12
452733,Tom Gorzelanny,PIT,NL,,8,9,662,152,153,17,65,105,5,79,73,26,21,0
453178,Ian Kennedy,NYA,AL,,7,5,439,101,98,12,43,83,4,52,48,24,9,1
453192,Andrew Miller,FLO,NL,,6,6,465,105,104,9,53,89,5,54,50,24,20,9
453198,Chris Perez,SLN,NL,,3,3,238,55,46,6,31,61,2,25,23,23,0,41
453281,Wade Leblanc,SDN,NL,,6,6,458,109,97,16,40,97,5,52,48,24,4,1
453286,Max Scherzer,ARI,NL,,5,4,354,83,73,8,37,94,4,37,34,24,7,9
453311,Tim Lincecum,SFN,NL,,10,7,644,154,130,11,60,175,5,59,55,25,33,1
453329,Clay Buchholz,BOS,AL,,8,5,506,117,112,13,51,111,4,58,54,24,15,1
453344,Brandon Morrow,SEA,AL,,4,3,284,66,52,6,37,77,2,27,25,24,5,40
453353,Greg Reynolds,COL,NL,,4,5,381,84,102,11,33,44,4,55,51,23,13,1
453385,Clayton Richard,WAS,NL,,7,8,619,141,164,17,46,77,5,82,76,25,8,5
453515,David Purcey,TOR,AL,,7,7,563,130,128,18,53,105,6,69,64,27,12,0
453646,Carlos Villanueva,MIL,NL,,5,3,308,74,66,8,24,73,3,31,29,25,9,38
453889,Matt Chico,WAS,NL,,4,7,459,103,118,15,41,63,3,64,59,26,8,3
453954,Kevin Hart,CHN,NL,,4,3,305,71,66,7,31,69,4,34,31,26,0,21
454535,Clay Hensley,HOU,NL,,4,4,307,70,71,6,32,53,3,36,33,29,1,31
454537,Jared Burton,CIN,NL,,4,3,294,68,63,7,30,60,3,32,30,28,0,54
454581,Carlos Guevara,SDN,NL,,2,2,191,44,40,5,21,42,2,21,19,27,0,10
454972,Romulo Sanchez,PIT,NL,,2,3,233,52,56,7,23,33,3,31,29,25,0,10
455009,Jonathan Broxton,LAN,NL,,5,3,295,72,57,5,26,87,2,25,23,25,0,70
455047,Jeff Ridgway,ATL,NL,,4,3,276,63,64,8,28,56,3,34,31,28,0,10
455090,Jack Egbert,CHA,AL,SP,6,8,572,128,148,18,50,92,7,80,74,26,,
455091,Michael Ekstrom,SDN,NL,,6,9,601,135,151,18,56,89,7,82,76,25,0,8
455092,Scott Elbert,LAN,NL,,2,2,191,43,36,5,27,50,2,21,19,23,0,10
455970,Bob McCrory,BAL,AL,,2,3,198,43,46,5,26,29,2,27,25,27,0,8
456027,Ross Ohlendorf,PIT,NL,,4,3,273,64,65,6,21,57,2,31,29,26,5,25
456029,David Patton,,,,3,4,259,57,60,10,33,47,2,37,34,25,,
456034,David Price,TBA,AL,,4,5,350,79,83,10,34,59,4,45,42,23,1,4
456043,Jonathan Sanchez,SFN,NL,,6,7,523,120,112,12,55,116,6,58,54,26,29,0
456102,David Pauley,BAL,AL,,6,9,604,136,158,20,49,79,7,85,79,26,2,4
456387,Ryan Feierabend,SEA,AL,,7,8,559,129,137,17,45,78,4,71,66,23,8,0
456499,Scott Patterson,SDN,NL,,3,2,210,49,48,8,18,44,2,26,24,30,0,4
456501,Johnny Cueto,CIN,NL,,8,8,624,146,138,21,54,130,9,74,68,23,31,0
456585,Michael O'Connor,WAS,NL,SP,4,6,387,89,96,15,31,57,3,52,48,28,1,4
456589,Jay Bergmann,WAS,NL,,6,9,587,135,144,20,47,98,3,76,70,27,22,8
456630,Davis Romero,,,,5,6,406,94,99,14,31,62,4,52,48,26,,
456682,Josh Newman,KCA,AL,,3,3,260,57,61,7,30,45,3,35,32,27,0,12
456701,Homer Bailey,CIN,NL,,6,7,544,123,125,15,58,92,4,68,63,23,8,0
456744,Chris Schroder,OAK,AL,,4,3,280,65,59,6,30,56,3,30,28,30,0,4
457122,Rocky Cherry,NYN,NL,,4,3,252,58,55,5,26,53,3,28,26,29,0,18
457422,Tim Dillard,MIL,NL,,4,3,264,62,61,6,24,42,2,30,28,25,0,13
457425,Evan Meek,PIT,NL,,3,3,229,52,52,5,26,42,2,27,25,26,0,9
457428,James McDonald,LAN,NL,,7,7,554,127,119,21,58,109,7,69,64,24,0,4
457429,Boone Logan,ATL,NL,,4,3,259,61,56,5,23,60,3,26,24,24,0,55
457435,Phil Coke,NYA,AL,,4,2,236,55,55,5,22,51,1,27,25,26,0,12
457437,Jared Wells,SEA,AL,,4,4,302,68,64,7,37,61,3,35,32,27,0,8
457440,Dewon Day,,,,3,3,232,51,53,5,29,41,2,29,27,28,,
